race_date,venue_code,race_number,grade,is_night,predicted_rank_1_racer,predicted_rank_1_probability,actual_rank_1_racer,actual_kimarite,entry_course_actual,entry_course_program,race_weather_number,race_wind,race_wind_direction_number,race_wave,race_temperature,race_water_temperature,motor_2rate,motor_3rate,racer_id,start_timing,hit_top1,hit_top2,brier_score,used_model,training_races_so_far,naive_predicted_course,naive_hit_top1
2025-08-09,2,5,5,0,1,0.5989,1,1,1,1,1,2,12,2,31,30,0,0,4345,0.22,1,1,0.0352,1,16267,1,1
2025-08-09,2,6,5,0,1,0.5261,2,3,1,1,2,2,12,1,31,31,0,0,4438,0.1,0,1,0.1572,1,16267,1,0
2025-08-09,2,7,5,0,1,0.7322,1,1,1,1,2,1,14,1,31,31,0,0,4019,0.16,1,1,0.0152,1,16267,1,1
2025-08-09,2,8,5,0,1,0.5755,2,2,1,1,2,2,12,1,31,31,0,0,5090,0.16,0,1,0.1737,1,16267,1,0
2025-08-09,2,9,5,0,1,0.563,1,5,1,1,2,3,12,2,31,31,0,0,4363,0.13,1,1,0.0402,1,16267,1,1
2025-08-09,2,10,5,0,1,0.4539,2,3,1,1,2,1,14,1,31,31,0,0,5044,0.32,0,1,0.13,1,16267,1,0
2025-08-09,2,11,5,0,1,0.6932,1,1,1,1,2,2,14,1,31,31,0,0,4236,0.13,1,1,0.02,1,16267,1,1
2025-08-09,2,12,5,0,1,0.5981,1,1,1,1,2,3,12,2,30,30,0,0,5132,0.12,1,1,0.0342,1,16267,1,1
2025-08-09,4,1,5,0,1,0.5079,1,1,1,1,2,2,5,3,30,29,45,52.5,3507,0.13,1,1,0.0497,1,16267,1,1
2025-08-09,4,2,5,0,1,0.68,1,1,1,1,1,2,5,3,30,29,23.68,47.37,3978,0.08,1,1,0.0221,1,16267,1,1
2025-08-09,4,3,5,0,1,0.4503,5,2,1,1,1,1,3,3,30,29,37.78,55.56,4945,0.13,0,0,0.2033,1,16267,1,0
2025-08-09,4,4,5,0,1,0.4502,2,3,1,1,1,2,3,3,31,29,23.68,36.84,3444,0.09,0,1,0.1186,1,16267,1,0
2025-08-09,4,5,5,0,1,0.4916,2,2,1,1,1,3,3,3,32,29,27.5,40,3340,0.13,0,1,0.155,1,16267,1,0
2025-08-09,4,6,5,0,1,0.5354,5,3,1,1,2,4,5,3,33,29,32.5,50,4380,0.13,0,1,0.1644,1,16267,1,0
2025-08-09,4,7,5,0,3,0.3151,4,4,3,3,1,5,5,3,31,29,31.58,44.74,3679,0.09,0,0,0.1455,1,16267,1,0
2025-08-09,4,8,5,0,1,0.5096,4,2,1,1,1,5,5,3,31,29,33.33,48.72,3662,0.03,0,1,0.1333,1,16267,1,0
2025-08-09,4,9,5,0,1,0.5077,6,3,1,1,1,4,3,3,31,29,35.14,56.76,4306,0.16,0,0,0.201,1,16267,1,0
2025-08-09,4,10,5,0,1,0.5448,1,1,1,1,1,5,5,3,31,29,34.15,48.78,5096,0.14,1,1,0.0435,1,16267,1,1
2025-08-09,4,11,5,1,1,0.6776,1,1,1,1,1,5,5,3,30,29,52.27,61.36,5217,0.12,1,1,0.0227,1,16267,1,1
2025-08-09,4,12,5,1,1,0.6461,1,1,1,1,1,4,5,3,30,29,42.5,55,3849,0.1,1,1,0.0258,1,16267,1,1
2025-08-09,6,1,2,0,1,0.5008,1,1,1,1,2,3,13,1,27,28,45.59,67.65,4825,0.09,1,1,0.0507,1,16267,1,1
2025-08-09,6,2,2,0,1,0.4279,2,2,1,1,2,3,13,1,27,28,30.88,48.53,3645,0.11,0,1,0.1576,1,16267,1,0
2025-08-09,6,3,2,0,1,0.4087,2,3,1,1,2,3,13,1,27,28,44.3,60.76,5129,0.14,0,0,0.15,1,16267,1,0
2025-08-09,6,4,2,0,1,0.4721,2,2,1,1,2,1,13,1,28,28,28.13,45.31,3845,0.06,0,0,0.1702,1,16267,1,0
2025-08-09,6,5,2,0,1,0.4909,1,5,1,1,2,3,11,2,28,28,46.15,58.97,3611,0.16,1,1,0.0543,1,16267,1,1
2025-08-09,6,6,2,0,1,0.4833,1,1,1,1,2,3,13,1,28,28,50,72.62,4240,0.08,1,1,0.0544,1,16267,1,1
2025-08-09,6,7,2,0,1,0.4875,1,1,1,1,2,3,11,1,28,28,44.93,63.77,4642,0.13,1,1,0.0539,1,16267,1,1
2025-08-09,6,8,2,0,1,0.4783,3,2,1,1,1,3,11,1,28,28,55.56,69.14,4117,0.25,0,1,0.1521,1,16267,1,0
2025-08-09,6,9,2,0,1,0.4282,1,1,1,1,1,3,11,1,28,28,26.87,34.33,4347,0.11,1,1,0.0675,1,16267,1,1
2025-08-09,6,10,2,0,1,0.517,1,1,1,1,1,2,11,1,28,28,48.1,72.15,4963,0.12,1,1,0.0486,1,16267,1,1
2025-08-09,6,11,2,0,1,0.5525,4,2,1,1,1,3,11,1,28,28,36.49,50,4590,0.14,0,0,0.1931,1,16267,1,0
2025-08-09,6,12,2,0,1,0.4607,1,1,1,1,1,3,13,2,29,28,50,66.22,4502,0.08,1,1,0.0598,1,16267,1,1
2025-08-09,7,1,5,0,1,0.6212,1,1,1,1,1,3,9,1,30,27,36.36,81.82,3848,0.1,1,1,0.0315,1,16267,1,1
2025-08-09,7,2,5,0,1,0.4415,1,1,1,1,1,2,9,1,30,27,22.22,33.33,3967,0.21,1,1,0.0667,1,16267,1,1
2025-08-09,7,3,5,0,1,0.5492,4,3,1,1,1,3,9,1,30,27,0,0,5139,0.17,0,0,0.2017,1,16267,1,0
2025-08-09,7,4,5,0,1,0.4728,2,2,1,1,1,2,9,1,30,27,41.67,58.33,3990,0.2,0,1,0.1577,1,16267,1,0
2025-08-09,7,5,5,1,1,0.336,2,3,1,1,1,2,9,1,30,27,22.22,33.33,5262,0.38,0,1,0.1201,1,16267,1,0
2025-08-09,7,6,5,1,1,0.6557,5,4,1,1,1,3,9,1,30,27,33.33,33.33,4824,0.19,0,0,0.2323,1,16267,1,0
2025-08-09,7,7,5,1,1,0.561,1,1,1,1,1,3,9,1,30,27,0,22.22,4483,0.14,1,1,0.0412,1,16267,1,1
2025-08-09,7,8,5,1,1,0.494,2,3,1,1,1,3,9,1,29,27,70,100,5137,0.19,0,1,0.1247,1,16267,1,0
2025-08-09,7,9,5,1,1,0.6058,1,1,1,1,1,4,13,2,28,27,50,66.67,4199,0.13,1,1,0.0321,1,16267,1,1
2025-08-09,7,10,5,1,1,0.5721,1,1,1,1,1,2,9,1,28,27,50,70,4269,0.05,1,1,0.0386,1,16267,1,1
2025-08-09,7,11,5,1,1,0.5752,1,1,1,1,2,2,11,1,28,27,36.36,45.45,3554,0.13,1,1,0.037,1,16267,1,1
2025-08-09,7,12,5,1,1,0.4508,1,1,1,1,2,2,9,1,28,27,50,80,3941,0.2,1,1,0.0634,1,16267,1,1
2025-08-09,9,1,5,0,1,0.6956,1,1,1,1,2,2,4,1,29,30,29.41,49.02,3251,0.19,1,1,0.0195,1,16267,1,1
2025-08-09,9,2,5,0,1,0.6018,3,5,1,1,2,2,4,1,29,30,39.53,53.49,4110,-0.01,0,0,0.1992,1,16267,1,0
2025-08-09,9,3,5,0,1,0.5753,1,1,1,1,2,2,4,1,29,30,34.45,46.22,4834,0.08,1,1,0.0377,1,16267,1,1
2025-08-09,9,4,5,0,1,0.4188,5,4,1,1,2,2,4,1,29,30,40.86,58.06,4692,0.05,0,0,0.1977,1,16267,1,0
2025-08-09,9,5,5,0,1,0.5753,1,1,1,1,2,2,4,1,30,30,34.58,57.01,4119,0.12,1,1,0.0376,1,16267,1,1
2025-08-09,9,6,5,0,1,0.6922,1,1,1,1,2,2,4,1,30,30,29.14,49.67,4464,0.07,1,1,0.0217,1,16267,1,1
2025-08-09,9,7,5,0,1,0.6967,1,1,1,1,2,2,4,1,31,30,32.05,52.56,4451,0.1,1,1,0.0213,1,16267,1,1
2025-08-09,9,8,5,0,1,0.6959,1,1,1,1,2,2,4,1,31,30,22.56,42.11,3833,0.11,1,1,0.0189,1,16267,1,1
2025-08-09,9,9,5,0,1,0.7324,3,6,1,1,2,3,4,2,31,30,25.78,42.97,3257,-0.02,0,1,0.2229,1,16267,1,0
2025-08-09,9,10,5,0,1,0.5975,1,1,1,1,2,2,4,1,32,30,30.37,42.22,5191,0.15,1,1,0.0333,1,16267,1,1
2025-08-09,9,11,5,0,1,0.5785,1,1,1,1,1,2,4,1,32,30,29.71,48.55,4579,0.14,1,1,0.0369,1,16267,1,1
2025-08-09,9,12,5,0,1,0.4864,3,6,1,1,1,2,4,1,32,30,29.5,48.2,4095,-0.01,0,0,0.1666,1,16267,1,0
2025-08-09,13,1,5,0,1,0.5141,4,3,1,1,2,1,16,0,30.3,28.8,40.17,64.96,5003,0.32,0,0,0.1832,1,16267,1,0
2025-08-09,13,2,5,0,1,0.5166,4,5,1,1,2,1,4,0,30.8,28.9,35.78,61.47,4633,0.13,0,0,0.2007,1,16267,1,0
2025-08-09,13,3,5,0,1,0.3778,1,1,1,1,2,3,14,0,31,29,25.93,44.44,4404,0.12,1,1,0.0837,1,16267,1,1
2025-08-09,13,4,5,0,1,0.4105,1,1,1,1,2,0,17,0,31.8,29.1,27.43,46.9,4725,0.14,1,1,0.0745,1,16267,1,1
2025-08-09,13,5,5,0,1,0.6195,1,1,1,1,2,1,14,0,30.9,29.2,44.07,59.32,4512,0.14,1,1,0.0328,1,16267,1,1
2025-08-09,13,6,5,0,1,0.6658,1,1,1,1,2,4,12,0,31.7,29.3,47.79,61.06,4278,0.12,1,1,0.0238,1,16267,1,1
2025-08-09,13,7,5,0,1,0.3332,2,2,1,1,2,1,14,0,32.6,29.4,24.32,35.14,4449,0.07,0,0,0.1422,1,16267,1,0
2025-08-09,13,8,5,0,1,0.5694,4,3,1,1,2,4,10,0,31.7,29.5,33.03,47.71,4925,0.14,0,0,0.2128,1,16267,1,0
2025-08-09,13,9,5,0,1,0.5121,3,4,1,1,2,5,12,3,31.6,29.5,34.21,50,3484,0.14,0,1,0.1563,1,16267,1,0
2025-08-09,13,10,5,0,1,0.52,1,1,1,1,2,5,14,3,32.1,29.6,36.21,49.14,3612,0.07,1,1,0.0471,1,16267,1,1
2025-08-09,13,11,5,0,1,0.486,1,1,1,1,2,7,12,5,31,29.6,39.29,59.82,4446,0.2,1,1,0.0565,1,16267,1,1
2025-08-09,13,12,5,0,1,0.3959,1,1,1,1,2,6,14,4,30.1,29.5,40.17,60.68,3854,0.21,1,1,0.0746,1,16267,1,1
2025-08-09,14,1,5,0,1,0.6605,1,1,1,1,2,0,17,1,26,28,50.85,61.02,3841,0.2,1,1,0.0248,1,16267,1,1
2025-08-09,14,2,5,0,1,0.4737,2,2,1,1,2,1,11,1,26,28,26.67,40,3820,0.11,0,1,0.1624,1,16267,1,0
2025-08-09,14,3,5,0,1,0.6702,5,4,1,1,2,0,17,1,26,28,35.38,52.31,4839,0.06,0,0,0.2356,1,16267,1,0
2025-08-09,14,4,5,0,1,0.5764,1,1,1,1,2,2,13,2,27,28,39.44,56.34,4116,0.12,1,1,0.0371,1,16267,1,1
2025-08-09,14,5,5,0,1,0.4647,1,1,1,1,2,1,11,1,27,28,43.86,54.39,4636,0.21,1,1,0.0618,1,16267,1,1
2025-08-09,14,6,5,0,1,0.4245,3,2,1,1,2,1,11,1,27,28,44.93,60.87,4390,0.1,0,0,0.1677,1,16267,1,0
2025-08-09,14,7,5,0,1,0.7463,1,1,1,1,3,1,11,1,27,28,34.85,59.09,4704,0.19,1,1,0.0137,1,16267,1,1
2025-08-09,14,8,5,0,1,0.6762,5,4,1,1,2,2,11,2,27,28,33.33,51.52,3872,0.18,0,0,0.2289,1,16267,1,0
2025-08-09,14,9,5,0,1,0.5691,5,4,1,1,3,2,13,2,27,28,36.36,53.03,4247,0.15,0,0,0.2148,1,16267,1,0
2025-08-09,14,10,5,0,1,0.397,1,1,1,1,2,2,11,2,28,28,33.33,50.79,5172,0.08,1,1,0.0764,1,16267,1,1
2025-08-09,14,11,5,0,1,0.5655,3,2,1,1,3,3,13,3,28,28,48.33,56.67,4063,0.18,0,0,0.1933,1,16267,1,0
2025-08-09,14,12,5,0,1,0.4847,2,5,1,1,3,2,13,2,27,28,36.36,51.52,4757,0.13,0,1,0.1656,1,16267,1,0
2025-08-09,16,1,5,0,1,0.7234,1,1,1,1,2,1,11,1,27,28,28.05,44.51,3933,0.16,1,1,0.0157,1,16267,1,1
2025-08-09,16,2,5,0,1,0.5817,1,1,1,1,2,2,11,3,28,28,26.35,41.32,4837,0.08,1,1,0.0382,1,16267,1,1
2025-08-09,16,3,5,0,1,0.5251,1,1,1,1,2,2,13,3,28,28,33.96,55.97,3891,0.19,1,1,0.0463,1,16267,1,1
2025-08-09,16,4,5,0,1,0.7045,1,1,1,1,2,2,11,3,28,28,31.33,49.4,4293,0.1,1,1,0.0179,1,16267,1,1
2025-08-09,16,5,5,0,1,0.5663,3,3,1,1,2,3,11,3,28,28,25.61,35.98,3963,0.39,0,1,0.1565,1,16267,1,0
2025-08-09,16,6,5,0,1,0.3957,2,2,1,1,2,3,13,3,28,28,26.16,40.12,3226,0.09,0,0,0.1652,1,16267,1,0
2025-08-09,16,7,5,0,1,0.5238,2,6,1,1,2,2,15,3,28,28,31.14,47.31,5253,-0.03,0,0,0.1763,1,16267,1,0
2025-08-09,16,8,5,0,1,0.4818,1,1,1,1,2,1,15,1,28,28,35.71,52.38,3566,0.15,1,1,0.0655,1,16267,1,1
2025-08-09,16,9,5,0,1,0.4554,3,3,1,1,2,1,7,1,28,28,30.95,46.43,4681,0.08,0,1,0.1409,1,16267,1,0
2025-08-09,16,10,5,0,1,0.5217,1,1,1,1,2,1,11,1,28,28,46.67,64.24,5085,0.11,1,1,0.0518,1,16267,1,1
2025-08-09,16,11,5,0,1,0.6351,4,2,1,1,2,2,5,3,28,28,32.74,50,3944,0.11,0,1,0.1891,1,16267,1,0
2025-08-09,16,12,5,0,1,0.6361,1,1,1,1,2,1,15,1,28,28,38.92,59.28,4643,0.09,1,1,0.0273,1,16267,1,1
2025-08-09,20,1,5,0,1,0.6339,1,1,1,1,2,5,6,5,24,26,38.79,58.18,3514,0.12,1,1,0.0295,1,16267,1,1
2025-08-09,20,2,5,0,1,0.5188,3,3,1,1,3,5,6,5,24,26,39.05,56.21,5219,0.22,0,1,0.145,1,16267,1,0
2025-08-09,20,3,5,0,1,0.5432,4,2,1,1,3,6,6,6,24,26,23.13,37.5,5109,0.15,0,0,0.1928,1,16267,1,0
2025-08-09,20,4,5,0,1,0.4358,5,3,1,1,2,5,6,5,24,26,39.62,58.49,5143,0.28,0,0,0.1984,1,16267,1,0
2025-08-09,20,5,5,1,1,0.5945,1,1,1,1,2,6,6,6,24,26,34,52,3874,0.17,1,1,0.0343,1,16267,1,1
2025-08-09,20,6,5,1,1,0.3521,3,3,1,1,2,6,6,6,24,26,27.11,43.98,4251,0.21,0,0,0.1348,1,16267,1,0
2025-08-09,20,7,5,1,1,0.4142,3,5,1,1,2,6,6,6,24,26,28.14,47.9,4195,0.25,0,0,0.1596,1,16267,1,0
2025-08-09,20,8,5,1,1,0.6329,1,1,1,1,3,5,6,5,24,26,41.14,59.49,4762,0.12,1,1,0.0295,1,16267,1,1
2025-08-09,20,9,5,1,1,0.6422,6,3,1,1,3,5,4,5,24,26,29.09,43.03,4136,0.14,0,0,0.2236,1,16267,1,0
2025-08-09,20,10,5,1,1,0.5186,1,1,1,1,3,3,4,3,24,26,43.95,62.42,4383,0.15,1,1,0.0502,1,16267,1,1
2025-08-09,20,11,5,1,1,0.5037,3,4,1,1,3,3,2,3,25,26,35.19,46.91,4318,0.34,0,0,0.1917,1,16267,1,0
2025-08-09,20,12,5,1,1,0.5375,2,2,1,1,3,2,2,2,25,26,41.98,55.56,3703,0.25,0,1,0.1677,1,16267,1,0
2025-08-09,21,1,5,0,1,0.6145,1,1,1,1,2,2,1,2,27,30,23.81,41.27,4958,0.12,1,1,0.0313,1,16267,1,1
2025-08-09,21,2,5,0,1,0.6213,1,1,1,1,3,1,1,1,27,30,32.81,48.44,4348,0.13,1,1,0.0303,1,16267,1,1
2025-08-09,21,3,5,0,1,0.6782,4,4,1,1,3,1,1,1,26,30,35.59,52.54,3576,0.23,0,0,0.2312,1,16267,1,0
2025-08-09,21,4,5,0,1,0.752,1,1,1,1,3,2,1,2,26,30,32.35,51.47,4418,0.05,1,1,0.0133,1,16267,1,1
2025-08-09,21,5,5,0,1,0.6838,1,1,1,1,3,2,1,2,26,30,23.44,37.5,4468,0.13,1,1,0.0207,1,16267,1,1
2025-08-09,21,6,5,0,1,0.5195,2,2,1,1,2,2,1,2,26,30,10.71,21.43,3911,0.15,0,1,0.155,1,16267,1,0
2025-08-09,21,7,5,0,1,0.593,1,1,1,1,3,1,1,1,26,30,36.92,50.77,5330,0.15,1,1,0.0383,1,16267,1,1
2025-08-09,21,8,5,0,1,0.4456,2,3,1,1,3,1,1,1,25,30,25,44.64,3866,0.12,0,1,0.1134,1,16267,1,0
2025-08-09,21,9,5,0,1,0.5032,1,1,1,1,3,2,1,2,24,30,51.79,69.64,3300,0.14,1,1,0.0602,1,16267,1,1
2025-08-09,21,10,5,0,1,0.6481,3,4,1,1,3,1,1,1,23,30,25,40,4607,0.08,0,1,0.1881,1,16267,1,0
2025-08-09,21,11,5,0,1,0.6747,1,1,1,1,3,1,1,1,23,30,45.45,62.12,3327,0.19,1,1,0.022,1,16267,1,1
2025-08-09,21,12,5,0,1,0.6574,1,1,1,1,3,1,13,1,23,30,33.33,49.12,3908,0.19,1,1,0.0245,1,16267,1,1
2025-08-09,24,1,5,0,1,0.5277,2,2,1,1,2,3,1,2,30,30,20,32,3964,0.22,0,1,0.1463,1,16267,1,0
2025-08-09,24,2,5,0,1,0.6614,3,3,1,1,2,2,5,1,30,30,20.83,45.83,5195,0.17,0,1,0.207,1,16267,1,0
2025-08-09,24,3,5,0,1,0.703,4,2,1,1,2,3,1,2,30,30,33.33,57.14,3473,0.13,0,0,0.2374,1,16267,1,0
2025-08-09,24,4,5,0,1,0.6043,1,1,1,1,2,1,1,1,30,30,51.61,61.29,4499,0.16,1,1,0.0348,1,16267,1,1
2025-08-09,24,5,5,1,1,0.648,1,1,1,1,3,2,1,1,29,30,48.28,62.07,4798,0.17,1,1,0.0264,1,16267,1,1
2025-08-09,24,6,5,1,1,0.6627,1,1,1,1,2,2,1,1,29,30,53.85,69.23,4523,0.17,1,1,0.0271,1,16267,1,1
2025-08-09,24,7,5,1,1,0.5873,1,1,1,1,2,2,5,1,29,30,50,61.54,3843,0.08,1,1,0.0361,1,16267,1,1
2025-08-09,24,8,5,1,1,0.598,6,5,1,1,2,2,1,1,29,30,40.74,55.56,5177,0.12,0,0,0.2295,1,16267,1,0
2025-08-09,24,9,5,1,1,0.621,4,5,1,1,2,1,1,1,29,30,20,48,3349,0.21,0,1,0.194,1,16267,1,0
2025-08-09,24,10,5,1,1,0.5827,2,5,1,1,2,2,1,1,29,30,34.78,47.83,4715,0.12,0,0,0.184,1,16267,1,0
2025-08-09,24,11,5,1,1,0.4025,2,3,1,1,3,1,5,1,29,30,12.5,20.83,4315,0.13,0,1,0.1315,1,16267,1,0
2025-08-09,24,12,5,1,1,0.5732,1,1,1,1,3,2,1,1,28,30,45.16,61.29,3779,0.06,1,1,0.0378,1,16267,1,1
2025-08-10,2,1,5,0,1,0.4755,1,1,1,1,3,2,16,1,27,30,0,0,3596,0.17,1,1,0.0574,1,16399,1,1
2025-08-10,2,2,5,0,1,0.4993,1,1,1,1,3,1,16,1,27,30,0,0,5098,0.12,1,1,0.0521,1,16399,1,1
2025-08-10,2,3,5,0,1,0.314,4,3,1,1,2,3,16,2,27,30,0,0,4103,0.25,0,1,0.1305,1,16399,1,0
2025-08-10,2,4,5,0,1,0.347,3,3,1,1,3,4,16,3,27,30,0,0,3583,0.13,0,1,0.1142,1,16399,1,0
2025-08-10,2,5,5,0,1,0.5328,5,4,1,1,3,5,16,4,27,30,0,0,4363,0.06,0,0,0.2094,1,16399,1,0
2025-08-10,2,6,5,0,1,0.6297,1,1,1,1,3,3,16,3,27,30,0,0,4560,0.05,1,1,0.0288,1,16399,1,1
2025-08-10,2,7,5,0,1,0.5559,1,1,1,1,3,3,16,3,27,30,0,0,3717,0.09,1,1,0.0413,1,16399,1,1
2025-08-10,2,8,5,0,1,0.6051,3,3,1,1,3,2,16,2,27,30,0,0,4608,0.16,0,0,0.2079,1,16399,1,0
2025-08-10,2,9,5,0,1,0.575,1,1,1,1,3,3,16,3,27,30,0,0,4366,0.07,1,1,0.0384,1,16399,1,1
2025-08-10,2,10,5,0,1,0.5637,1,1,1,1,3,4,16,3,27,30,0,0,4342,0.05,1,1,0.0397,1,16399,1,1
2025-08-10,2,11,5,0,1,0.6042,3,4,1,1,3,3,16,2,27,30,0,0,4236,0.07,0,1,0.169,1,16399,1,0
2025-08-10,2,12,5,0,1,0.5862,1,1,1,1,3,3,16,2,27,30,0,0,5132,0.11,1,1,0.0365,1,16399,1,1
2025-08-10,4,1,5,0,1,0.5011,1,1,1,1,2,5,5,3,29,29,34.15,46.34,4020,0.11,1,1,0.0546,1,16399,1,1
2025-08-10,4,2,5,0,1,0.7265,1,1,1,1,2,4,5,3,29,29,40.48,64.29,4335,0.2,1,1,0.0157,1,16399,1,1
2025-08-10,4,3,5,0,1,0.4369,1,1,1,1,3,5,5,3,29,29,43.9,63.41,4056,0.19,1,1,0.0718,1,16399,1,1
2025-08-10,4,4,5,0,1,0.4488,2,2,1,1,3,6,5,4,28,29,36.84,47.37,3502,0.08,0,1,0.1391,1,16399,1,0
2025-08-10,4,5,5,0,1,0.4297,1,1,1,1,3,6,5,4,27,29,40.54,48.65,3742,0.03,1,1,0.0674,1,16399,1,1
2025-08-10,4,6,5,0,1,0.4962,1,1,1,1,2,6,5,4,27,29,30,37.5,5133,0.1,1,1,0.0521,1,16399,1,1
2025-08-10,4,7,5,0,1,0.4566,2,2,1,1,3,6,5,4,28,29,29.03,38.71,4474,0.12,0,1,0.1186,1,16399,1,0
2025-08-10,4,8,5,0,1,0.5749,1,1,1,1,3,6,5,4,27,29,26.19,38.1,4452,0.07,1,1,0.0424,1,16399,1,1
2025-08-10,4,9,5,0,1,0.3967,2,3,1,1,3,6,5,4,28,29,29.73,45.95,3889,0.14,0,1,0.144,1,16399,1,0
2025-08-10,4,10,5,0,1,0.5546,4,3,1,1,3,6,5,4,28,29,24.32,43.24,4086,0.17,0,1,0.1558,1,16399,1,0
2025-08-10,4,11,5,1,1,0.5837,1,1,1,1,3,4,5,3,28,29,21.95,46.34,3813,0.19,1,1,0.0372,1,16399,1,1
2025-08-10,4,12,5,1,1,0.6201,1,1,1,1,3,6,5,4,28,29,31.58,44.74,3679,0.1,1,1,0.0313,1,16399,1,1
2025-08-10,5,1,5,0,1,0.5831,1,1,1,1,3,1,9,2,26,28,45.95,56.76,4465,0.04,1,1,0.0375,1,16399,1,1
2025-08-10,5,2,5,0,1,0.5504,1,1,1,1,3,2,9,2,27,28,43.84,60.27,4274,0.1,1,1,0.0416,1,16399,1,1
2025-08-10,5,3,5,0,1,0.4049,2,5,1,1,3,3,9,2,26,28,32.26,45.16,3293,0.21,0,0,0.1956,1,16399,1,0
2025-08-10,5,4,5,0,1,0.5365,1,1,1,1,3,4,9,2,27,28,30.77,49.23,4281,0.1,1,1,0.0462,1,16399,1,1
2025-08-10,5,5,5,0,3,0.3029,1,1,3,3,3,2,9,2,26,28,40.28,63.89,4075,0.14,0,1,0.1059,1,16399,1,1
2025-08-10,5,6,5,0,1,0.4722,3,3,1,1,3,2,9,2,26,28,46.88,57.81,4540,0.04,0,1,0.144,1,16399,1,0
2025-08-10,5,7,5,0,1,0.5505,1,1,1,1,3,2,9,2,27,28,45.21,63.01,4430,0.18,1,1,0.0452,1,16399,1,1
2025-08-10,5,8,5,0,1,0.548,3,4,1,1,3,2,9,2,27,28,29.89,48.28,4134,0.09,0,0,0.1881,1,16399,1,0
2025-08-10,5,9,5,0,1,0.5626,4,3,1,1,3,6,9,3,27,28,43.66,63.38,4906,0.18,0,1,0.1638,1,16399,1,0
2025-08-10,5,10,5,0,1,0.5403,2,3,1,1,3,2,9,2,27,28,36.25,52.5,4928,0.35,0,0,0.1893,1,16399,1,0
2025-08-10,5,11,5,1,1,0.6252,2,2,1,1,3,1,9,2,26,28,28.77,42.47,4535,0.15,0,1,0.1894,1,16399,1,0
2025-08-10,5,12,5,1,1,0.4754,1,1,1,1,3,2,9,2,26,28,32.14,47.62,3590,0.17,1,1,0.0574,1,16399,1,1
2025-08-10,6,1,2,0,1,0.4785,1,1,1,1,3,6,13,3,27,28,44.16,64.94,4289,0.06,1,1,0.057,1,16399,1,1
2025-08-10,6,2,2,0,1,0.3827,2,2,1,1,3,6,13,4,27,28,43.48,52.17,4014,0.11,0,0,0.152,1,16399,1,0
2025-08-10,6,3,2,0,1,0.421,4,4,1,1,3,6,13,4,27,28,32.35,44.12,4065,0.1,0,1,0.1502,1,16399,1,0
2025-08-10,6,4,2,0,1,0.3923,4,2,1,1,3,6,13,4,27,28,32.31,49.23,4791,0.15,0,0,0.1616,1,16399,1,0
2025-08-10,6,5,2,0,1,0.4527,1,1,1,1,3,6,13,4,28,28,45.59,67.65,4825,0.15,1,1,0.0615,1,16399,1,1
2025-08-10,6,6,2,0,1,0.438,3,2,1,1,3,4,13,2,28,28,28.38,43.24,4845,0.33,0,1,0.1583,1,16399,1,0
2025-08-10,6,7,2,0,1,0.5126,1,1,1,1,3,4,13,2,28,28,55.56,69.14,4117,0.17,1,1,0.0484,1,16399,1,1
2025-08-10,6,8,2,0,1,0.4861,4,2,1,1,2,3,13,2,28,28,38.57,55.71,4225,0.1,0,0,0.1802,1,16399,1,0
2025-08-10,6,9,2,0,1,0.4881,3,2,1,1,3,3,13,2,28,28,43.94,59.09,3435,0.25,0,1,0.1496,1,16399,1,0
2025-08-10,6,10,2,0,1,0.4829,1,1,1,1,2,5,13,3,28,28,50,66.22,4502,0.08,1,1,0.0556,1,16399,1,1
2025-08-10,6,11,2,0,1,0.4364,1,1,1,1,2,5,13,3,28,28,28.36,41.79,4456,0.01,1,1,0.0665,1,16399,1,1
2025-08-10,6,12,2,0,1,0.4845,3,4,1,1,2,5,13,3,28,28,49.44,69.66,4387,0.19,0,1,0.158,1,16399,1,0
2025-08-10,7,1,5,0,1,0.507,2,3,1,1,2,4,13,2,28,27,50,50,3315,0.22,0,1,0.1493,1,16399,1,0
2025-08-10,7,2,5,0,1,0.3995,6,2,3,1,2,4,13,2,28,27,22.22,33.33,5321,0.09,0,0,0.1851,1,16399,1,0
2025-08-10,7,3,5,0,1,0.3304,1,1,1,1,2,3,13,1,28,27,12.5,25,4527,0.09,1,1,0.0943,1,16399,1,1
2025-08-10,7,4,5,0,1,0.3565,3,4,1,1,2,2,11,1,28,27,0,22.22,3957,0.15,0,0,0.1511,1,16399,1,0
2025-08-10,7,5,5,1,1,0.3685,2,2,1,1,2,3,11,1,28,27,22.22,55.56,5169,0.17,0,1,0.141,1,16399,1,0
2025-08-10,7,6,5,1,1,0.5739,6,3,1,1,2,4,13,2,28,27,11.11,33.33,4526,0.31,0,0,0.1853,1,16399,1,0
2025-08-10,7,7,5,1,1,0.4635,1,1,1,1,2,5,13,3,28,27,0,12.5,4308,0.12,1,1,0.0638,1,16399,1,1
2025-08-10,7,8,5,1,1,0.5543,1,1,1,1,2,4,13,2,28,27,38.1,57.14,4650,0.12,1,1,0.0446,1,16399,1,1
2025-08-10,7,9,5,1,1,0.4711,1,1,1,1,2,5,13,3,28,27,30,40,4369,0.11,1,1,0.0615,1,16399,1,1
2025-08-10,7,10,5,1,1,0.4976,1,1,1,1,3,5,11,3,28,27,0,0,4067,0.09,1,1,0.0521,1,16399,1,1
