stadium_number,entry_course_actual,race_wind_direction_number,races,wins,win_rate,nige_wins,nige_rate,low_sample
19,1,1,483,296,0.6128,282,0.5839,0
19,1,11,170,90,0.5294,87,0.5118,0
19,1,13,204,128,0.6275,123,0.6029,0
19,1,15,434,257,0.5922,238,0.5484,0
19,1,3,382,242,0.6335,228,0.5969,0
19,1,5,503,298,0.5924,281,0.5586,0
19,1,7,529,327,0.6181,309,0.5841,0
19,1,9,382,237,0.6204,228,0.5969,0
19,2,1,483,44,0.0911,0,0.0,0
19,2,11,170,28,0.1647,0,0.0,0
19,2,13,204,26,0.1275,0,0.0,0
19,2,15,434,46,0.106,0,0.0,0
19,2,3,382,37,0.0969,0,0.0,0
19,2,5,503,67,0.1332,0,0.0,0
19,2,7,529,63,0.1191,0,0.0,0
19,2,9,382,56,0.1466,0,0.0,0
19,3,1,483,64,0.1325,0,0.0,0
19,3,11,170,22,0.1294,0,0.0,0
19,3,13,204,16,0.0784,0,0.0,0
19,3,15,434,54,0.1244,0,0.0,0
19,3,3,382,40,0.1047,0,0.0,0
19,3,5,503,66,0.1312,0,0.0,0
19,3,7,529,55,0.104,0,0.0,0
19,3,9,382,38,0.0995,0,0.0,0
19,4,1,483,40,0.0828,0,0.0,0
19,4,11,170,18,0.1059,0,0.0,0
19,4,13,204,19,0.0931,0,0.0,0
19,4,15,434,39,0.0899,0,0.0,0
19,4,3,382,42,0.1099,0,0.0,0
19,4,5,503,40,0.0795,0,0.0,0
19,4,7,529,59,0.1115,0,0.0,0
19,4,9,382,34,0.089,0,0.0,0
19,5,1,483,31,0.0642,0,0.0,0
19,5,11,170,11,0.0647,0,0.0,0
19,5,13,204,11,0.0539,0,0.0,0
19,5,15,434,30,0.0691,0,0.0,0
19,5,3,382,15,0.0393,0,0.0,0
19,5,5,503,18,0.0358,0,0.0,0
19,5,7,529,19,0.0359,0,0.0,0
19,5,9,382,13,0.034,0,0.0,0
19,6,1,482,8,0.0166,0,0.0,0
19,6,11,169,1,0.0059,0,0.0,0
19,6,13,202,4,0.0198,0,0.0,0
19,6,15,431,8,0.0186,0,0.0,0
19,6,3,376,6,0.016,0,0.0,0
19,6,5,497,14,0.0282,0,0.0,0
19,6,7,514,6,0.0117,0,0.0,0
19,6,9,375,4,0.0107,0,0.0,0
2,1,10,220,97,0.4409,91,0.4136,0
2,1,12,412,184,0.4466,179,0.4345,0
2,1,14,447,190,0.4251,180,0.4027,0
2,1,16,396,166,0.4192,158,0.399,0
2,1,17,836,373,0.4462,356,0.4258,0
2,1,2,95,48,0.5053,45,0.4737,0
2,1,4,55,21,0.3818,20,0.3636,0
2,1,6,421,153,0.3634,144,0.342,0
2,1,8,226,86,0.3805,82,0.3628,0
2,2,10,220,26,0.1182,0,0.0,0
2,2,12,412,50,0.1214,0,0.0,0
2,2,14,447,77,0.1723,0,0.0,0
2,2,16,396,57,0.1439,0,0.0,0
2,2,17,836,140,0.1675,0,0.0,0
2,2,2,95,15,0.1579,0,0.0,0
2,2,4,55,12,0.2182,0,0.0,0
2,2,6,421,90,0.2138,0,0.0,0
2,2,8,226,51,0.2257,0,0.0,0
2,3,10,220,36,0.1636,0,0.0,0
2,3,12,412,64,0.1553,0,0.0,0
2,3,14,447,80,0.179,0,0.0,0
2,3,16,396,71,0.1793,0,0.0,0
2,3,17,836,140,0.1675,0,0.0,0
2,3,2,95,15,0.1579,0,0.0,0
2,3,4,55,8,0.1455,0,0.0,0
2,3,6,421,74,0.1758,0,0.0,0
2,3,8,226,33,0.146,0,0.0,0
2,4,10,220,32,0.1455,0,0.0,0
2,4,12,412,65,0.1578,0,0.0,0
2,4,14,447,63,0.1409,0,0.0,0
2,4,16,396,59,0.149,0,0.0,0
2,4,17,836,100,0.1196,0,0.0,0
2,4,2,95,8,0.0842,0,0.0,0
2,4,4,55,9,0.1636,0,0.0,0
2,4,6,421,63,0.1496,0,0.0,0
2,4,8,226,33,0.146,0,0.0,0
2,5,10,220,21,0.0955,0,0.0,0
2,5,12,412,34,0.0825,0,0.0,0
2,5,14,447,27,0.0604,0,0.0,0
2,5,16,396,29,0.0732,0,0.0,0
2,5,17,836,66,0.0789,0,0.0,0
2,5,2,95,6,0.0632,0,0.0,0
2,5,4,55,4,0.0727,0,0.0,0
2,5,6,421,30,0.0713,0,0.0,0
2,5,8,225,19,0.0844,0,0.0,0
2,6,10,218,8,0.0367,0,0.0,0
2,6,12,404,15,0.0371,0,0.0,0
2,6,14,444,10,0.0225,0,0.0,0
2,6,16,390,13,0.0333,0,0.0,0
2,6,17,831,17,0.0205,0,0.0,0
2,6,2,95,3,0.0316,0,0.0,0
2,6,4,55,1,0.0182,0,0.0,0
