racer_id,racer_name,actual_kimarite,wins_with_this_kimarite,total_wins,pct_of_wins,low_sample
4432,黄金井 力良,5,2,43,0.0465,0
4433,川野 芽唯,1,75,123,0.6098,0
4433,川野 芽唯,2,10,123,0.0813,0
4433,川野 芽唯,3,21,123,0.1707,0
4433,川野 芽唯,4,4,123,0.0325,0
4433,川野 芽唯,5,12,123,0.0976,0
4433,川野 芽唯,6,1,123,0.0081,0
4434,田中 辰彦,1,47,88,0.5341,0
4434,田中 辰彦,2,17,88,0.1932,0
4434,田中 辰彦,3,7,88,0.0795,0
4434,田中 辰彦,4,10,88,0.1136,0
4434,田中 辰彦,5,6,88,0.0682,0
4434,田中 辰彦,6,1,88,0.0114,0
4435,服部 達哉,1,23,50,0.46,0
4435,服部 達哉,2,12,50,0.24,0
4435,服部 達哉,3,6,50,0.12,0
4435,服部 達哉,4,6,50,0.12,0
4435,服部 達哉,5,3,50,0.06,0
4436,渋谷 明憲,1,42,83,0.506,0
4436,渋谷 明憲,2,16,83,0.1928,0
4436,渋谷 明憲,3,9,83,0.1084,0
4436,渋谷 明憲,4,12,83,0.1446,0
4436,渋谷 明憲,5,4,83,0.0482,0
4437,中田 元泰,1,53,80,0.6625,0
4437,中田 元泰,2,7,80,0.0875,0
4437,中田 元泰,3,9,80,0.1125,0
4437,中田 元泰,4,8,80,0.1,0
4437,中田 元泰,5,2,80,0.025,0
4437,中田 元泰,6,1,80,0.0125,0
4438,森作 雄大,1,23,71,0.3239,0
4438,森作 雄大,2,5,71,0.0704,0
4438,森作 雄大,3,31,71,0.4366,0
4438,森作 雄大,4,8,71,0.1127,0
4438,森作 雄大,5,4,71,0.0563,0
4439,近藤 友宝,1,9,12,0.75,1
4439,近藤 友宝,3,1,12,0.0833,1
4439,近藤 友宝,5,2,12,0.1667,1
4440,萩原 知哉,1,11,24,0.4583,0
4440,萩原 知哉,2,2,24,0.0833,0
4440,萩原 知哉,3,5,24,0.2083,0
4440,萩原 知哉,4,3,24,0.125,0
4440,萩原 知哉,5,1,24,0.0417,0
4440,萩原 知哉,6,2,24,0.0833,0
4441,末永 由楽,1,45,85,0.5294,0
4441,末永 由楽,2,15,85,0.1765,0
4441,末永 由楽,3,7,85,0.0824,0
4441,末永 由楽,4,12,85,0.1412,0
4441,末永 由楽,5,6,85,0.0706,0
4442,松竹 大輔,1,31,68,0.4559,0
4442,松竹 大輔,2,13,68,0.1912,0
4442,松竹 大輔,3,15,68,0.2206,0
4442,松竹 大輔,4,9,68,0.1324,0
4443,津田 裕絵,1,25,51,0.4902,0
4443,津田 裕絵,2,7,51,0.1373,0
4443,津田 裕絵,3,5,51,0.098,0
4443,津田 裕絵,4,7,51,0.1373,0
4443,津田 裕絵,5,6,51,0.1176,0
4443,津田 裕絵,6,1,51,0.0196,0
4444,桐生 順平,1,44,74,0.5946,0
4444,桐生 順平,2,8,74,0.1081,0
4444,桐生 順平,3,9,74,0.1216,0
4444,桐生 順平,4,10,74,0.1351,0
4444,桐生 順平,5,2,74,0.027,0
4444,桐生 順平,6,1,74,0.0135,0
4445,宮地 元輝,1,54,79,0.6835,0
4445,宮地 元輝,2,5,79,0.0633,0
4445,宮地 元輝,3,13,79,0.1646,0
4445,宮地 元輝,4,3,79,0.038,0
4445,宮地 元輝,5,4,79,0.0506,0
4446,和田 兼輔,1,61,100,0.61,0
4446,和田 兼輔,2,13,100,0.13,0
4446,和田 兼輔,3,14,100,0.14,0
4446,和田 兼輔,4,10,100,0.1,0
4446,和田 兼輔,5,2,100,0.02,0
4447,深川 麻奈美,1,29,66,0.4394,0
4447,深川 麻奈美,2,8,66,0.1212,0
4447,深川 麻奈美,3,12,66,0.1818,0
4447,深川 麻奈美,4,13,66,0.197,0
4447,深川 麻奈美,5,4,66,0.0606,0
4448,青木 玄太,1,47,97,0.4845,0
4448,青木 玄太,2,9,97,0.0928,0
4448,青木 玄太,3,24,97,0.2474,0
4448,青木 玄太,4,7,97,0.0722,0
4448,青木 玄太,5,10,97,0.1031,0
4449,中嶋 達也,1,12,27,0.4444,0
4449,中嶋 達也,2,2,27,0.0741,0
4449,中嶋 達也,3,10,27,0.3704,0
4449,中嶋 達也,4,2,27,0.0741,0
4449,中嶋 達也,5,1,27,0.037,0
4450,平高 奈菜,1,30,64,0.4688,0
4450,平高 奈菜,2,9,64,0.1406,0
4450,平高 奈菜,3,6,64,0.0938,0
4450,平高 奈菜,4,12,64,0.1875,0
4450,平高 奈菜,5,6,64,0.0938,0
4450,平高 奈菜,6,1,64,0.0156,0
4451,松崎 祐太郎,1,51,82,0.622,0
4451,松崎 祐太郎,2,7,82,0.0854,0
4451,松崎 祐太郎,3,11,82,0.1341,0
4451,松崎 祐太郎,4,5,82,0.061,0
4451,松崎 祐太郎,5,7,82,0.0854,0
4451,松崎 祐太郎,6,1,82,0.0122,0
4452,松尾 祭,1,33,58,0.569,0
4452,松尾 祭,2,10,58,0.1724,0
4452,松尾 祭,3,4,58,0.069,0
4452,松尾 祭,4,7,58,0.1207,0
4452,松尾 祭,5,3,58,0.0517,0
4452,松尾 祭,6,1,58,0.0172,0
4456,鎌倉 涼,1,50,78,0.641,0
4456,鎌倉 涼,2,10,78,0.1282,0
4456,鎌倉 涼,3,5,78,0.0641,0
4456,鎌倉 涼,4,5,78,0.0641,0
4456,鎌倉 涼,5,8,78,0.1026,0
4457,神田 達也,1,13,24,0.5417,0
4457,神田 達也,2,1,24,0.0417,0
4457,神田 達也,3,2,24,0.0833,0
4457,神田 達也,4,7,24,0.2917,0
4457,神田 達也,5,1,24,0.0417,0
4458,抹香 雄三,1,19,44,0.4318,0
4458,抹香 雄三,2,10,44,0.2273,0
4458,抹香 雄三,3,5,44,0.1136,0
4458,抹香 雄三,4,7,44,0.1591,0
4458,抹香 雄三,5,3,44,0.0682,0
4459,片岡 雅裕,1,44,68,0.6471,0
4459,片岡 雅裕,2,11,68,0.1618,0
4459,片岡 雅裕,3,4,68,0.0588,0
4459,片岡 雅裕,4,6,68,0.0882,0
4459,片岡 雅裕,5,3,68,0.0441,0
4460,後藤 翔之,1,38,72,0.5278,0
4460,後藤 翔之,2,12,72,0.1667,0
4460,後藤 翔之,3,9,72,0.125,0
4460,後藤 翔之,4,9,72,0.125,0
4460,後藤 翔之,5,3,72,0.0417,0
4460,後藤 翔之,6,1,72,0.0139,0
4461,安田 吉宏,1,10,21,0.4762,0
4461,安田 吉宏,2,4,21,0.1905,0
4461,安田 吉宏,3,2,21,0.0952,0
4461,安田 吉宏,4,4,21,0.1905,0
4461,安田 吉宏,5,1,21,0.0476,0
4462,夏山 亮平,1,21,39,0.5385,0
4462,夏山 亮平,2,5,39,0.1282,0
4462,夏山 亮平,3,3,39,0.0769,0
4462,夏山 亮平,4,6,39,0.1538,0
4462,夏山 亮平,5,3,39,0.0769,0
4462,夏山 亮平,6,1,39,0.0256,0
4463,三苫 晃幸,1,27,55,0.4909,0
4463,三苫 晃幸,2,9,55,0.1636,0
4463,三苫 晃幸,3,1,55,0.0182,0
4463,三苫 晃幸,4,16,55,0.2909,0
4463,三苫 晃幸,5,2,55,0.0364,0
4464,山下 友貴,1,27,50,0.54,0
4464,山下 友貴,2,11,50,0.22,0
4464,山下 友貴,3,6,50,0.12,0
4464,山下 友貴,4,4,50,0.08,0
4464,山下 友貴,5,2,50,0.04,0
4465,大西 賢,1,12,19,0.6316,1
4465,大西 賢,2,2,19,0.1053,1
4465,大西 賢,3,2,19,0.1053,1
4465,大西 賢,5,3,19,0.1579,1
4466,南 佑典,1,34,55,0.6182,0
4466,南 佑典,2,9,55,0.1636,0
4466,南 佑典,3,2,55,0.0364,0
4466,南 佑典,4,9,55,0.1636,0
4466,南 佑典,6,1,55,0.0182,0
4467,渡邉 俊介,1,35,73,0.4795,0
4467,渡邉 俊介,2,11,73,0.1507,0
4467,渡邉 俊介,3,11,73,0.1507,0
4467,渡邉 俊介,4,11,73,0.1507,0
4467,渡邉 俊介,5,5,73,0.0685,0
4468,大池 佑来,1,57,100,0.57,0
4468,大池 佑来,2,10,100,0.1,0
4468,大池 佑来,3,19,100,0.19,0
4468,大池 佑来,4,10,100,0.1,0
4468,大池 佑来,5,3,100,0.03,0
4468,大池 佑来,6,1,100,0.01,0
4469,土山 卓也,1,40,72,0.5556,0
4469,土山 卓也,2,6,72,0.0833,0
4469,土山 卓也,3,10,72,0.1389,0
4469,土山 卓也,4,10,72,0.1389,0
4469,土山 卓也,5,5,72,0.0694,0
4469,土山 卓也,6,1,72,0.0139,0
4470,平田 健之佑,1,47,83,0.5663,0
4470,平田 健之佑,2,15,83,0.1807,0
4470,平田 健之佑,3,13,83,0.1566,0
4470,平田 健之佑,4,3,83,0.0361,0
4470,平田 健之佑,5,5,83,0.0602,0
4471,新田 泰章,1,72,123,0.5854,0
4471,新田 泰章,2,12,123,0.0976,0
4471,新田 泰章,3,23,123,0.187,0
4471,新田 泰章,4,5,123,0.0407,0
4471,新田 泰章,5,11,123,0.0894,0
4472,尾嶋 一広,1,50,89,0.5618,0
4472,尾嶋 一広,2,14,89,0.1573,0
4472,尾嶋 一広,3,11,89,0.1236,0
4472,尾嶋 一広,4,4,89,0.0449,0
4472,尾嶋 一広,5,10,89,0.1124,0
4473,藤堂 里香,1,24,40,0.6,0
4473,藤堂 里香,2,3,40,0.075,0
4473,藤堂 里香,3,7,40,0.175,0
4473,藤堂 里香,4,2,40,0.05,0
4473,藤堂 里香,5,4,40,0.1,0
4474,渡辺 崇,1,23,40,0.575,0
4474,渡辺 崇,2,6,40,0.15,0
4474,渡辺 崇,3,6,40,0.15,0
4474,渡辺 崇,4,3,40,0.075,0
4474,渡辺 崇,5,2,40,0.05,0
4475,末永 祐輝,1,46,71,0.6479,0
4475,末永 祐輝,2,6,71,0.0845,0
4475,末永 祐輝,3,7,71,0.0986,0
4475,末永 祐輝,4,11,71,0.1549,0
4475,末永 祐輝,5,1,71,0.0141,0
4477,篠崎 仁志,1,56,85,0.6588,0
4477,篠崎 仁志,2,9,85,0.1059,0
4477,篠崎 仁志,3,8,85,0.0941,0
4477,篠崎 仁志,4,7,85,0.0824,0
4477,篠崎 仁志,5,5,85,0.0588,0
4478,櫻本 あゆみ,1,39,76,0.5132,0
4478,櫻本 あゆみ,2,7,76,0.0921,0
4478,櫻本 あゆみ,3,14,76,0.1842,0
4478,櫻本 あゆみ,4,12,76,0.1579,0
4478,櫻本 あゆみ,5,2,76,0.0263,0
4478,櫻本 あゆみ,6,2,76,0.0263,0
4479,矢野 真梨菜,1,6,13,0.4615,1
4479,矢野 真梨菜,2,2,13,0.1538,1
4479,矢野 真梨菜,4,3,13,0.2308,1
4479,矢野 真梨菜,5,2,13,0.1538,1
4482,守屋 美穂,1,54,97,0.5567,0
4482,守屋 美穂,2,15,97,0.1546,0
4482,守屋 美穂,3,10,97,0.1031,0
4482,守屋 美穂,4,14,97,0.1443,0
4482,守屋 美穂,5,3,97,0.0309,0
4482,守屋 美穂,6,1,97,0.0103,0
4483,北野 輝季,1,55,116,0.4741,0
4483,北野 輝季,2,16,116,0.1379,0
4483,北野 輝季,3,26,116,0.2241,0
4483,北野 輝季,4,8,116,0.069,0
4483,北野 輝季,5,9,116,0.0776,0
4483,北野 輝季,6,2,116,0.0172,0
4484,稲生 夏季,1,13,28,0.4643,0
4484,稲生 夏季,2,4,28,0.1429,0
4484,稲生 夏季,3,5,28,0.1786,0
4484,稲生 夏季,4,1,28,0.0357,0
4484,稲生 夏季,5,5,28,0.1786,0
4485,楠原 正剛,1,21,48,0.4375,0
4485,楠原 正剛,2,6,48,0.125,0
4485,楠原 正剛,3,11,48,0.2292,0
4485,楠原 正剛,4,6,48,0.125,0
4485,楠原 正剛,5,4,48,0.0833,0
4486,野村 誠,1,22,52,0.4231,0
4486,野村 誠,2,13,52,0.25,0
4486,野村 誠,3,5,52,0.0962,0
4486,野村 誠,4,6,52,0.1154,0
4486,野村 誠,5,5,52,0.0962,0
4486,野村 誠,6,1,52,0.0192,0
4487,三原 司,1,14,31,0.4516,0
4487,三原 司,2,9,31,0.2903,0
4487,三原 司,3,4,31,0.129,0
4487,三原 司,4,2,31,0.0645,0
4487,三原 司,5,2,31,0.0645,0
4488,小山 勉,1,44,82,0.5366,0
4488,小山 勉,2,9,82,0.1098,0
4488,小山 勉,3,10,82,0.122,0
4488,小山 勉,4,12,82,0.1463,0
4488,小山 勉,5,6,82,0.0732,0
4488,小山 勉,6,1,82,0.0122,0
4489,岩川 仁士,1,21,47,0.4468,0
4489,岩川 仁士,2,11,47,0.234,0
4489,岩川 仁士,3,6,47,0.1277,0
4489,岩川 仁士,4,7,47,0.1489,0
4489,岩川 仁士,5,1,47,0.0213,0
4489,岩川 仁士,6,1,47,0.0213,0
4491,田中 堅,1,14,22,0.6364,0
4491,田中 堅,2,2,22,0.0909,0
4491,田中 堅,3,1,22,0.0455,0
4491,田中 堅,4,1,22,0.0455,0
4491,田中 堅,5,4,22,0.1818,0
4492,本多 宏和,1,15,30,0.5,0
4492,本多 宏和,2,4,30,0.1333,0
4492,本多 宏和,3,5,30,0.1667,0
4492,本多 宏和,4,4,30,0.1333,0
4492,本多 宏和,5,2,30,0.0667,0
4494,河合 佑樹,1,35,71,0.493,0
4494,河合 佑樹,2,9,71,0.1268,0
4494,河合 佑樹,3,5,71,0.0704,0
4494,河合 佑樹,4,12,71,0.169,0
4494,河合 佑樹,5,9,71,0.1268,0
4494,河合 佑樹,6,1,71,0.0141,0
4495,森 晋太郎,1,22,53,0.4151,0
4495,森 晋太郎,2,4,53,0.0755,0
4495,森 晋太郎,3,14,53,0.2642,0
4495,森 晋太郎,4,10,53,0.1887,0
4495,森 晋太郎,5,3,53,0.0566,0
4496,内堀 学,1,50,93,0.5376,0
4496,内堀 学,2,2,93,0.0215,0
4496,内堀 学,3,27,93,0.2903,0
4496,内堀 学,4,8,93,0.086,0
4496,内堀 学,5,6,93,0.0645,0
4497,桑原 悠,1,52,93,0.5591,0
4497,桑原 悠,2,8,93,0.086,0
4497,桑原 悠,3,13,93,0.1398,0
4497,桑原 悠,4,17,93,0.1828,0
4497,桑原 悠,5,1,93,0.0108,0
4497,桑原 悠,6,2,93,0.0215,0
4498,宮本 夏樹,1,9,28,0.3214,0
4498,宮本 夏樹,2,1,28,0.0357,0
4498,宮本 夏樹,3,4,28,0.1429,0
4498,宮本 夏樹,4,9,28,0.3214,0
4498,宮本 夏樹,5,5,28,0.1786,0
4499,滝川 真由子,1,15,37,0.4054,0
4499,滝川 真由子,2,5,37,0.1351,0
4499,滝川 真由子,3,6,37,0.1622,0
4499,滝川 真由子,4,6,37,0.1622,0
4499,滝川 真由子,5,4,37,0.1081,0
4499,滝川 真由子,6,1,37,0.027,0
4500,山田 康二,1,60,126,0.4762,0
4500,山田 康二,2,13,126,0.1032,0
4500,山田 康二,3,20,126,0.1587,0
4500,山田 康二,4,20,126,0.1587,0
4500,山田 康二,5,12,126,0.0952,0
4500,山田 康二,6,1,126,0.0079,0
4501,樋口 由加里,1,35,66,0.5303,0
4501,樋口 由加里,2,2,66,0.0303,0
4501,樋口 由加里,3,18,66,0.2727,0
4501,樋口 由加里,4,5,66,0.0758,0
4501,樋口 由加里,5,4,66,0.0606,0
4501,樋口 由加里,6,2,66,0.0303,0
4502,遠藤 エミ,1,61,108,0.5648,0
4502,遠藤 エミ,2,17,108,0.1574,0
4502,遠藤 エミ,3,11,108,0.1019,0
4502,遠藤 エミ,4,13,108,0.1204,0
4502,遠藤 エミ,5,6,108,0.0556,0
4503,上野 真之介,1,76,126,0.6032,0
4503,上野 真之介,2,6,126,0.0476,0
4503,上野 真之介,3,16,126,0.127,0
4503,上野 真之介,4,20,126,0.1587,0
4503,上野 真之介,5,6,126,0.0476,0
4503,上野 真之介,6,2,126,0.0159,0
4504,前田 将太,1,53,84,0.631,0
4504,前田 将太,2,3,84,0.0357,0
4504,前田 将太,3,10,84,0.119,0
4504,前田 将太,4,9,84,0.1071,0
4504,前田 将太,5,9,84,0.1071,0
4505,島田 賢人,1,44,83,0.5301,0
4505,島田 賢人,2,7,83,0.0843,0
4505,島田 賢人,3,13,83,0.1566,0
4505,島田 賢人,4,8,83,0.0964,0
4505,島田 賢人,5,11,83,0.1325,0
4506,稗田 聖也,1,39,81,0.4815,0
4506,稗田 聖也,2,15,81,0.1852,0
4506,稗田 聖也,3,13,81,0.1605,0
4506,稗田 聖也,4,7,81,0.0864,0
4506,稗田 聖也,5,7,81,0.0864,0
4508,野間 大樹,1,16,33,0.4848,0
4508,野間 大樹,2,6,33,0.1818,0
4508,野間 大樹,3,4,33,0.1212,0
4508,野間 大樹,4,4,33,0.1212,0
4508,野間 大樹,5,3,33,0.0909,0
4509,平見 真彦,1,29,56,0.5179,0
4509,平見 真彦,2,11,56,0.1964,0
4509,平見 真彦,3,4,56,0.0714,0
4509,平見 真彦,4,7,56,0.125,0
4509,平見 真彦,5,5,56,0.0893,0
4510,坂本 奈央,1,2,3,0.6667,1
4510,坂本 奈央,2,1,3,0.3333,1
4511,中岡 健人,1,13,23,0.5652,0
4511,中岡 健人,2,2,23,0.087,0
4511,中岡 健人,3,6,23,0.2609,0
4511,中岡 健人,5,1,23,0.0435,0
4511,中岡 健人,6,1,23,0.0435,0
4512,高野 哲史,1,79,131,0.6031,0
4512,高野 哲史,2,12,131,0.0916,0
4512,高野 哲史,3,23,131,0.1756,0
4512,高野 哲史,4,9,131,0.0687,0
4512,高野 哲史,5,7,131,0.0534,0
4512,高野 哲史,6,1,131,0.0076,0
4513,河野 真也,1,37,65,0.5692,0
4513,河野 真也,2,2,65,0.0308,0
4513,河野 真也,3,16,65,0.2462,0
4513,河野 真也,4,7,65,0.1077,0
4513,河野 真也,5,3,65,0.0462,0
4514,上條 嘉嗣,1,61,114,0.5351,0
4514,上條 嘉嗣,2,22,114,0.193,0
4514,上條 嘉嗣,3,18,114,0.1579,0
4514,上條 嘉嗣,4,8,114,0.0702,0
4514,上條 嘉嗣,5,4,114,0.0351,0
4514,上條 嘉嗣,6,1,114,0.0088,0
4515,藤田 浩人,1,50,81,0.6173,0
4515,藤田 浩人,2,9,81,0.1111,0
4515,藤田 浩人,3,9,81,0.1111,0
4515,藤田 浩人,4,9,81,0.1111,0
4515,藤田 浩人,5,4,81,0.0494,0
4516,野口 勝弘,1,46,84,0.5476,0
4516,野口 勝弘,2,6,84,0.0714,0
4516,野口 勝弘,3,16,84,0.1905,0
4516,野口 勝弘,4,10,84,0.119,0
4516,野口 勝弘,5,5,84,0.0595,0
4516,野口 勝弘,6,1,84,0.0119,0
4518,大須賀 友,1,46,93,0.4946,0
4518,大須賀 友,2,10,93,0.1075,0
4518,大須賀 友,3,19,93,0.2043,0
4518,大須賀 友,4,15,93,0.1613,0
4518,大須賀 友,5,2,93,0.0215,0
4518,大須賀 友,6,1,93,0.0108,0
4519,清水 沙樹,1,17,42,0.4048,0
4519,清水 沙樹,2,3,42,0.0714,0
4519,清水 沙樹,3,16,42,0.381,0
4519,清水 沙樹,4,3,42,0.0714,0
4519,清水 沙樹,5,3,42,0.0714,0
4520,高倉 孝太,1,20,57,0.3509,0
4520,高倉 孝太,2,3,57,0.0526,0
4520,高倉 孝太,3,18,57,0.3158,0
4520,高倉 孝太,4,8,57,0.1404,0
4520,高倉 孝太,5,5,57,0.0877,0
4520,高倉 孝太,6,3,57,0.0526,0
4521,小池 公生,1,28,55,0.5091,0
4521,小池 公生,2,7,55,0.1273,0
4521,小池 公生,3,9,55,0.1636,0
4521,小池 公生,4,6,55,0.1091,0
4521,小池 公生,5,5,55,0.0909,0
4522,古澤 光紀,1,52,81,0.642,0
4522,古澤 光紀,2,8,81,0.0988,0
4522,古澤 光紀,3,9,81,0.1111,0
4522,古澤 光紀,4,1,81,0.0123,0
4522,古澤 光紀,5,11,81,0.1358,0
4523,中村 辰也,1,30,44,0.6818,0
4523,中村 辰也,2,5,44,0.1136,0
4523,中村 辰也,3,5,44,0.1136,0
4523,中村 辰也,4,2,44,0.0455,0
4523,中村 辰也,5,1,44,0.0227,0
4523,中村 辰也,6,1,44,0.0227,0
4524,深谷 知博,1,56,83,0.6747,0
4524,深谷 知博,2,11,83,0.1325,0
4524,深谷 知博,3,11,83,0.1325,0
4524,深谷 知博,4,2,83,0.0241,0
4524,深谷 知博,5,3,83,0.0361,0
4525,真子 奈津実,1,16,24,0.6667,0
4525,真子 奈津実,2,1,24,0.0417,0
4525,真子 奈津実,3,5,24,0.2083,0
4525,真子 奈津実,4,1,24,0.0417,0
4525,真子 奈津実,5,1,24,0.0417,0
4526,池田 雄祐,1,32,57,0.5614,0
4526,池田 雄祐,2,9,57,0.1579,0
4526,池田 雄祐,3,6,57,0.1053,0
4526,池田 雄祐,4,8,57,0.1404,0
4526,池田 雄祐,5,2,57,0.0351,0
4527,高野 心吾,1,13,22,0.5909,0
4527,高野 心吾,2,3,22,0.1364,0
4527,高野 心吾,3,2,22,0.0909,0
4527,高野 心吾,4,2,22,0.0909,0
4527,高野 心吾,5,2,22,0.0909,0
4528,黒井 達矢,1,52,98,0.5306,0
4528,黒井 達矢,2,11,98,0.1122,0
4528,黒井 達矢,3,17,98,0.1735,0
4528,黒井 達矢,4,16,98,0.1633,0
4528,黒井 達矢,5,2,98,0.0204,0
4529,嶋 義信,1,39,62,0.629,0
4529,嶋 義信,2,4,62,0.0645,0
4529,嶋 義信,3,6,62,0.0968,0
4529,嶋 義信,4,10,62,0.1613,0
4529,嶋 義信,5,2,62,0.0323,0
4529,嶋 義信,6,1,62,0.0161,0
4530,小野 生奈,1,65,113,0.5752,0
4530,小野 生奈,2,10,113,0.0885,0
4530,小野 生奈,3,21,113,0.1858,0
4530,小野 生奈,4,9,113,0.0796,0
4530,小野 生奈,5,7,113,0.0619,0
4530,小野 生奈,6,1,113,0.0088,0
4531,武富 智亮,1,47,78,0.6026,0
4531,武富 智亮,2,7,78,0.0897,0
4531,武富 智亮,3,13,78,0.1667,0
4531,武富 智亮,4,8,78,0.1026,0
4531,武富 智亮,5,2,78,0.0256,0
4531,武富 智亮,6,1,78,0.0128,0
4532,秋元 哲,1,52,97,0.5361,0
4532,秋元 哲,2,11,97,0.1134,0
4532,秋元 哲,3,15,97,0.1546,0
4532,秋元 哲,4,10,97,0.1031,0
4532,秋元 哲,5,9,97,0.0928,0
4533,峰重 侑治,1,12,25,0.48,0
4533,峰重 侑治,2,5,25,0.2,0
4533,峰重 侑治,3,4,25,0.16,0
4533,峰重 侑治,4,1,25,0.04,0
4533,峰重 侑治,5,3,25,0.12,0
4534,坂 咲友理,1,6,11,0.5455,1
4534,坂 咲友理,2,3,11,0.2727,1
4534,坂 咲友理,3,1,11,0.0909,1
4534,坂 咲友理,4,1,11,0.0909,1
4535,北山 康介,1,39,71,0.5493,0
4535,北山 康介,2,4,71,0.0563,0
4535,北山 康介,3,16,71,0.2254,0
4535,北山 康介,4,6,71,0.0845,0
4535,北山 康介,5,6,71,0.0845,0
4536,喜井 つかさ,1,32,67,0.4776,0
4536,喜井 つかさ,2,12,67,0.1791,0
4536,喜井 つかさ,3,12,67,0.1791,0
4536,喜井 つかさ,4,4,67,0.0597,0
4536,喜井 つかさ,5,6,67,0.0896,0
4536,喜井 つかさ,6,1,67,0.0149,0
4537,渡邉 和将,1,57,108,0.5278,0
4537,渡邉 和将,2,16,108,0.1481,0
4537,渡邉 和将,3,16,108,0.1481,0
4537,渡邉 和将,4,12,108,0.1111,0
4537,渡邉 和将,5,6,108,0.0556,0
4537,渡邉 和将,6,1,108,0.0093,0
4538,笠置 博之,1,21,88,0.2386,0
4538,笠置 博之,2,4,88,0.0455,0
4538,笠置 博之,3,53,88,0.6023,0
4538,笠置 博之,4,5,88,0.0568,0
4538,笠置 博之,5,4,88,0.0455,0
4538,笠置 博之,6,1,88,0.0114,0
4539,金子 賢志,1,47,87,0.5402,0
4539,金子 賢志,2,10,87,0.1149,0
4539,金子 賢志,3,22,87,0.2529,0
4539,金子 賢志,4,7,87,0.0805,0
4539,金子 賢志,5,1,87,0.0115,0
4540,相原 利章,1,27,50,0.54,0
4540,相原 利章,2,8,50,0.16,0
4540,相原 利章,3,8,50,0.16,0
4540,相原 利章,4,4,50,0.08,0
4540,相原 利章,5,3,50,0.06,0
4543,重木 輝彦,1,57,94,0.6064,0
4543,重木 輝彦,2,12,94,0.1277,0
4543,重木 輝彦,3,7,94,0.0745,0
4543,重木 輝彦,4,13,94,0.1383,0
4543,重木 輝彦,5,5,94,0.0532,0
4544,松田 大志郎,1,84,163,0.5153,0
4544,松田 大志郎,2,15,163,0.092,0
4544,松田 大志郎,3,36,163,0.2209,0
4544,松田 大志郎,4,17,163,0.1043,0
4544,松田 大志郎,5,11,163,0.0675,0
4545,岡村 慶太,1,66,111,0.5946,0
4545,岡村 慶太,2,9,111,0.0811,0
4545,岡村 慶太,3,6,111,0.0541,0
4545,岡村 慶太,4,19,111,0.1712,0
4545,岡村 慶太,5,9,111,0.0811,0
4545,岡村 慶太,6,2,111,0.018,0
4546,浜田 亜理沙,1,37,64,0.5781,0
4546,浜田 亜理沙,2,8,64,0.125,0
4546,浜田 亜理沙,3,9,64,0.1406,0
4546,浜田 亜理沙,4,5,64,0.0781,0
4546,浜田 亜理沙,5,4,64,0.0625,0
4546,浜田 亜理沙,6,1,64,0.0156,0
4547,中田 竜太,1,39,78,0.5,0
4547,中田 竜太,2,8,78,0.1026,0
4547,中田 竜太,3,12,78,0.1538,0
4547,中田 竜太,4,10,78,0.1282,0
4547,中田 竜太,5,8,78,0.1026,0
4547,中田 竜太,6,1,78,0.0128,0
4548,篠木 亜衣花,1,3,6,0.5,1
4548,篠木 亜衣花,3,1,6,0.1667,1
4548,篠木 亜衣花,4,2,6,0.3333,1
4549,小林 文彦,1,25,48,0.5208,0
4549,小林 文彦,2,7,48,0.1458,0
4549,小林 文彦,3,8,48,0.1667,0
4549,小林 文彦,4,3,48,0.0625,0
4549,小林 文彦,5,5,48,0.1042,0
4550,石岡 将太,1,22,41,0.5366,0
4550,石岡 将太,2,9,41,0.2195,0
4550,石岡 将太,3,6,41,0.1463,0
4550,石岡 将太,4,3,41,0.0732,0
4550,石岡 将太,5,1,41,0.0244,0
4551,三川 昂暁,1,23,60,0.3833,0
4551,三川 昂暁,2,8,60,0.1333,0
4551,三川 昂暁,3,13,60,0.2167,0
4551,三川 昂暁,4,3,60,0.05,0
4551,三川 昂暁,5,10,60,0.1667,0
4551,三川 昂暁,6,3,60,0.05,0
4552,杉山 勝匡,1,20,51,0.3922,0
4552,杉山 勝匡,2,6,51,0.1176,0
4552,杉山 勝匡,3,13,51,0.2549,0
4552,杉山 勝匡,4,9,51,0.1765,0
4552,杉山 勝匡,5,3,51,0.0588,0
4553,坪口 竜也,1,37,62,0.5968,0
4553,坪口 竜也,2,9,62,0.1452,0
4553,坪口 竜也,3,4,62,0.0645,0
4553,坪口 竜也,4,7,62,0.1129,0
4553,坪口 竜也,5,4,62,0.0645,0
4553,坪口 竜也,6,1,62,0.0161,0
4555,富永 大一,1,24,40,0.6,0
4555,富永 大一,2,5,40,0.125,0
4555,富永 大一,3,3,40,0.075,0
4555,富永 大一,4,2,40,0.05,0
4555,富永 大一,5,6,40,0.15,0
4556,竹井 奈美,1,44,87,0.5057,0
4556,竹井 奈美,2,8,87,0.092,0
4556,竹井 奈美,3,20,87,0.2299,0
4556,竹井 奈美,4,6,87,0.069,0
4556,竹井 奈美,5,9,87,0.1034,0
4557,松尾 光広,1,14,23,0.6087,0
4557,松尾 光広,2,6,23,0.2609,0
4557,松尾 光広,3,1,23,0.0435,0
4557,松尾 光広,4,2,23,0.087,0
4558,宮野 仁,1,11,17,0.6471,1
4558,宮野 仁,2,1,17,0.0588,1
4558,宮野 仁,3,2,17,0.1176,1
