fetched_at,race_date,stadium_number,race_number,race_closed_at,bet_type,combination,odds
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連単,5-6-4,922.6
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連単,6-5-4,922.6
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=2=3,6.4
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=2=4,3.4
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=2=5,22.5
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=2=6,20.0
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=3=4,2.5
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,2=3=4,30.1
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=3=5,45.1
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,2=3=5,30.1
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=3=6,16.4
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,2=3=6,60.2
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=4=5,10.6
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,2=4=5,180.7
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,3=4=5,90.3
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=4=6,15.0
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,2=4=6,180.7
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,3=4=6,0.0
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,1=5=6,60.2
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,2=5=6,180.7
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,3=5=6,180.7
2026-09-24T12:41:57+0900,2026-09-24,13,6,2026-09-24 12:51:00,3連複,4=5=6,60.2
