race_date,venue_code,race_number,grade,is_night,predicted_rank_1_racer,predicted_rank_1_probability,actual_rank_1_racer,actual_kimarite,entry_course_actual,entry_course_program,race_weather_number,race_wind,race_wind_direction_number,race_wave,race_temperature,race_water_temperature,motor_2rate,motor_3rate,racer_id,start_timing,hit_top1,hit_top2,brier_score
2026-09-22,17,8,4,0,1,0.7142,1,1,1,1,1,6,5,6,28,25,31.93,50,4536,0.14,1,1,0.0176
2026-09-22,17,9,4,0,1,0.4623,3,2,1,1,1,5,5,5,28,25,34.21,49.56,4275,0.21,0,1,0.1431
2026-09-22,17,10,4,0,1,0.6558,1,1,1,1,1,5,5,5,28,25,32.81,52.57,4387,0.05,1,1,0.0244
2026-09-22,17,11,4,0,1,0.5329,1,1,1,1,1,5,5,5,29,25,28.37,46.63,4804,0.2,1,1,0.0471
2026-09-22,17,12,4,0,1,0.5242,1,1,1,1,1,5,3,5,28,25,42.46,59.13,3618,0.21,1,1,0.0475
2026-09-22,18,1,5,0,1,0.6723,1,1,1,1,1,3,15,3,25,26,47,61,4883,0.06,1,1,0.0225
2026-09-22,18,2,5,0,1,0.5583,1,1,1,1,1,1,1,1,26,25,21.79,38.46,4816,0.03,1,1,0.0413
2026-09-22,18,3,5,0,1,0.6911,1,1,1,1,1,1,1,1,27,26,41.12,55.14,4732,0.15,1,1,0.0199
2026-09-22,18,4,5,0,1,0.6156,4,3,1,1,1,4,13,4,28,26,25.58,40.7,4677,0.16,0,1,0.1897
2026-09-22,18,5,5,0,1,0.4846,1,1,1,1,1,4,15,4,28,26,36.61,55.36,5338,0.1,1,1,0.0565
2026-09-22,18,6,5,0,1,0.4085,2,1,2,1,1,3,15,3,29,26,21.11,42.22,5124,0.19,0,1,0.1199
2026-09-22,18,7,5,0,1,0.4693,3,2,1,1,1,3,15,3,30,26,20.79,34.65,4981,0.32,0,1,0.1576
2026-09-22,18,8,5,0,1,0.5419,1,1,1,1,1,2,11,2,30,26,30,46.36,3804,0.05,1,1,0.0462
2026-09-22,18,9,5,0,1,0.5326,1,1,1,1,1,3,9,3,29,26,19.23,32.69,4136,0.07,1,1,0.0451
2026-09-22,18,10,5,0,1,0.4815,1,1,1,1,1,4,9,4,29,26,38.39,53.57,4158,0.16,1,1,0.0573
2026-09-22,18,11,5,0,1,0.5115,3,3,1,1,1,4,9,4,29,26,30.97,40.71,4663,0.16,0,0,0.1715
2026-09-22,18,12,5,0,1,0.5401,1,1,1,1,1,2,9,2,29,26,39.58,64.58,3473,0.2,1,1,0.043
2026-09-22,20,1,2,0,1,0.5305,1,1,1,1,1,5,4,5,26,27,35.87,50,5029,0.1,1,1,0.0461
2026-09-22,20,2,2,0,1,0.463,2,2,1,1,1,5,4,5,25,27,40.66,61.54,4938,0.18,0,1,0.1529
2026-09-22,20,3,2,0,1,0.4602,1,1,1,1,1,5,4,5,25,27,30,44.74,5112,0.22,1,1,0.0596
2026-09-22,20,4,2,0,1,0.4523,3,3,1,1,1,4,4,4,25,27,31.84,47.49,5234,0.04,0,0,0.1629
2026-09-22,20,5,2,0,1,0.4646,5,3,1,1,1,4,4,4,25,27,32.98,47.64,5066,0.08,0,0,0.1765
2026-09-22,20,6,2,1,1,0.461,2,3,1,1,1,4,4,4,25,27,33.51,51.06,5255,0.22,0,1,0.1636
2026-09-22,20,7,2,1,1,0.4575,1,1,1,1,1,5,4,5,25,27,33.51,52.36,5089,0.05,1,1,0.0609
2026-09-22,20,8,2,1,1,0.5205,1,1,1,1,1,5,4,5,25,27,33.85,51.56,5017,0.04,1,1,0.0478
2026-09-22,20,9,2,1,1,0.4959,1,1,1,1,1,4,4,4,24,27,37.69,52.76,5043,0.09,1,1,0.0522
2026-09-22,20,10,2,1,1,0.4244,3,1,2,1,1,3,4,3,24,27,35.63,51.72,5163,0.27,0,1,0.1458
2026-09-22,20,11,2,1,1,0.4849,2,2,1,1,1,4,4,4,24,27,31.37,50.98,5028,0.19,0,1,0.1586
2026-09-22,20,12,2,1,1,0.4549,1,1,1,1,1,3,4,3,24,27,37.17,59.16,5142,0.12,1,1,0.0617
2026-09-22,22,1,5,0,1,0.6896,1,1,1,1,1,5,12,5,27,26,28.57,51.88,4826,0.17,1,1,0.0204
2026-09-22,22,2,5,0,1,0.5371,2,2,1,1,1,6,12,6,27,26,35.04,52.14,4257,0.2,0,1,0.1652
2026-09-22,22,3,5,0,1,0.3854,3,3,1,1,1,6,12,6,27,26,32.59,45.93,4691,0.11,0,1,0.1299
2026-09-22,22,4,5,0,1,0.5373,1,1,1,1,1,6,12,6,27,26,33.56,49.66,5276,0.15,1,1,0.0467
2026-09-22,22,5,5,0,1,0.3498,3,3,1,1,1,7,12,7,27,26,35.04,48.91,4181,0.22,0,1,0.0961
2026-09-22,22,6,5,0,1,0.4622,2,3,1,1,1,7,12,7,27,26,46.97,63.64,5180,0.3,0,1,0.1563
2026-09-22,22,7,5,0,1,0.523,1,1,1,1,1,7,12,7,27,26,33.33,48.98,3629,0.15,1,1,0.0504
2026-09-22,22,8,5,0,1,0.6324,1,1,1,1,1,7,12,7,27,26,30.95,50,3388,0.22,1,1,0.0278
2026-09-22,22,9,5,0,1,0.6068,1,1,1,1,1,7,12,7,27,26,31.54,50.34,4287,0.13,1,1,0.0319
2026-09-22,22,10,5,0,1,0.6254,2,2,1,1,1,7,12,7,27,26,32.37,46.76,3582,0.21,0,1,0.1957
2026-09-22,22,11,5,0,1,0.5325,1,1,1,1,1,7,12,7,27,26,39.55,55.97,4063,0.12,1,1,0.0447
2026-09-22,22,12,5,1,1,0.4311,1,5,1,1,1,7,12,7,27,26,35.29,51.63,4024,0.26,1,1,0.0661
2026-09-23,1,1,5,0,1,0.5436,1,1,1,1,3,1,4,1,18,22,32.16,50.25,4872,0.21,1,1,0.0437
2026-09-23,1,2,5,0,1,0.3933,2,3,1,1,3,0,17,0,18,22,29.89,48.91,4720,0.23,0,1,0.1026
2026-09-23,1,3,5,0,1,0.4538,2,2,1,1,3,0,17,0,18,22,35.79,52.63,5179,0.1,0,0,0.1509
2026-09-23,1,4,5,0,1,0.4786,2,3,1,1,3,0,17,0,18,22,42.21,59.8,4987,0.16,0,0,0.1593
2026-09-23,1,5,5,1,1,0.5294,2,2,1,1,3,0,17,0,18,22,27.89,39.46,4228,0.2,0,1,0.1541
2026-09-23,1,6,5,1,1,0.6929,3,3,1,1,3,0,17,0,17,22,30.93,48.97,4478,0.13,0,1,0.206
2026-09-23,1,7,5,1,1,0.6371,1,1,1,1,3,2,10,1,17,22,33.67,50,4798,0.11,1,1,0.0272
2026-09-23,1,8,5,1,1,0.6584,1,1,1,1,3,1,10,1,17,22,38.31,59.74,4373,0.13,1,1,0.0248
2026-09-23,1,9,5,1,1,0.5748,1,1,1,1,3,2,10,1,17,22,34.41,48.39,4311,0.17,1,1,0.0403
2026-09-23,1,10,5,1,1,0.5231,1,1,1,1,3,2,10,1,17,22,46.1,61.04,5250,0.09,1,1,0.0484
2026-09-23,1,11,5,1,1,0.5043,2,3,1,1,2,0,17,0,17,22,34.48,53.2,4654,0.11,0,1,0.155
2026-09-23,1,12,5,1,1,0.5865,1,1,1,1,3,0,17,0,17,22,28.18,44.75,4627,0.09,1,1,0.0362
2026-09-23,2,1,5,0,1,0.5437,1,1,1,1,2,2,10,1,22,23,60,76.67,3647,0.18,1,1,0.0447
2026-09-23,2,2,5,0,1,0.5843,1,1,1,1,3,2,10,1,21,23,22.73,40.91,4808,0.11,1,1,0.0384
2026-09-23,2,3,5,0,1,0.3538,3,4,1,1,3,2,10,1,20,23,42.86,71.43,4803,0.16,0,1,0.125
2026-09-23,2,4,5,0,1,0.4556,2,3,1,1,3,1,10,1,20,23,0,6.25,3544,0.16,0,1,0.1454
2026-09-23,2,5,5,0,1,0.5211,1,1,1,1,3,0,17,0,20,23,47.37,52.63,4901,0.13,1,1,0.0468
2026-09-23,2,6,5,0,1,0.487,2,3,1,1,3,1,10,1,19,23,19.05,33.33,3543,0.2,0,0,0.1658
2026-09-23,2,7,5,0,1,0.438,1,1,1,1,3,0,17,0,19,23,0,21.43,3467,0.23,1,1,0.0651
2026-09-23,2,8,5,0,1,0.7283,5,3,1,1,3,0,17,0,19,23,44.44,66.67,4286,0.17,0,0,0.2521
2026-09-23,2,9,5,0,1,0.6222,5,4,1,1,3,0,17,0,19,23,33.33,45.83,4359,0.12,0,0,0.217
2026-09-23,2,10,5,0,1,0.5412,4,4,1,1,3,0,17,0,19,23,26.09,52.17,4531,0.07,0,0,0.2003
2026-09-23,2,11,5,0,1,0.5648,1,1,1,1,3,0,17,0,19,23,30.43,43.48,4503,0.12,1,1,0.0431
2026-09-23,2,12,5,0,1,0.5203,1,1,1,1,3,0,17,0,19,23,22.73,31.82,3556,0.1,1,1,0.0475
2026-09-23,3,1,5,0,1,0.5574,1,1,1,1,3,3,12,5,20,25,41.18,60.29,3569,0.11,1,1,0.042
2026-09-23,3,2,5,0,1,0.482,1,1,1,1,3,3,12,5,20,25,17.91,34.33,3370,0.2,1,1,0.058
2026-09-23,3,3,5,0,1,0.3162,6,3,1,1,3,4,12,5,20,25,37.88,56.06,5349,0.25,0,0,0.1777
2026-09-23,3,4,5,0,1,0.419,3,5,1,1,3,3,12,5,20,25,31.43,51.43,4491,0.29,0,1,0.116
2026-09-23,3,5,5,0,1,0.5581,1,1,1,1,3,4,12,5,20,25,37.14,58.57,4979,0.23,1,1,0.0414
2026-09-23,3,6,5,0,1,0.6952,1,1,1,1,3,4,12,5,20,25,34.29,50,3888,0.15,1,1,0.0196
2026-09-23,3,7,5,0,1,0.588,5,5,1,1,3,4,12,5,20,25,50,69.44,4093,0.23,0,1,0.1869
2026-09-23,3,8,5,0,1,0.6951,4,3,1,1,3,3,12,5,20,25,25.35,42.25,4466,0.17,0,0,0.2236
2026-09-23,3,9,5,0,1,0.6724,1,1,1,1,3,2,12,5,19,25,20,32.86,4042,0.23,1,1,0.0225
2026-09-23,3,10,5,0,1,0.5744,3,6,1,1,3,2,12,5,19,25,19.4,37.31,4509,-0.01,0,0,0.2042
2026-09-23,3,11,5,0,1,0.4633,1,1,1,1,3,1,12,5,19,25,36.92,64.62,4575,0.13,1,1,0.0605
2026-09-23,3,12,5,0,1,0.4864,5,4,1,1,3,3,12,5,19,25,47.22,68.06,5054,0.06,0,0,0.1997
2026-09-23,6,1,5,0,1,0.5635,5,4,1,1,1,2,9,1,26,27,31.13,49.06,4327,0.15,0,1,0.1782
2026-09-23,6,2,5,0,1,0.4625,1,1,1,1,1,1,9,1,26,26,34.62,54.81,4919,0.07,1,1,0.06
2026-09-23,6,3,5,0,1,0.4472,1,1,1,1,1,2,9,1,26,27,25.29,37.93,4263,0.05,1,1,0.0642
2026-09-23,6,4,5,0,1,0.6837,1,1,1,1,1,2,7,1,26,27,19.74,28.95,4140,0.16,1,1,0.021
2026-09-23,6,5,5,0,1,0.5953,5,2,1,1,1,1,9,1,26,27,26.96,45.22,3514,0.17,0,1,0.1914
2026-09-23,6,6,5,0,1,0.5206,2,2,1,1,1,2,11,1,26,27,23.53,39.71,5007,0.24,0,1,0.1578
2026-09-23,6,7,5,0,1,0.6156,1,1,1,1,1,2,11,1,26,27,33.33,48.04,4428,0.11,1,1,0.03
2026-09-23,6,8,5,0,1,0.6538,3,2,1,1,1,1,9,1,26,27,17.14,32.86,3711,0.05,0,0,0.2214
2026-09-23,6,9,5,0,1,0.6203,5,4,1,1,1,3,11,2,26,27,14.06,29.69,4227,0.25,0,0,0.222
2026-09-23,6,10,5,0,1,0.4879,1,1,1,1,1,3,9,2,26,27,26.14,36.36,4570,0.08,1,1,0.055
2026-09-23,6,11,5,0,1,0.4965,2,2,1,1,1,2,9,1,26,27,19.18,35.62,4044,0.14,0,0,0.1884
2026-09-23,6,12,5,1,1,0.5832,1,1,1,1,1,1,9,1,26,26,41.6,56.8,4352,0.03,1,1,0.0377
2026-09-23,8,1,5,0,1,0.7182,1,1,1,1,2,2,11,1,24,27,33.2,50.8,4033,0.09,1,1,0.0165
2026-09-23,8,2,5,0,1,0.5744,1,1,1,1,2,2,7,1,25,27,37.45,53.19,3850,0.14,1,1,0.0388
2026-09-23,8,3,5,0,1,0.4625,4,3,1,1,2,2,11,1,25,27,28.83,47.3,4407,0.14,0,1,0.1561
2026-09-23,8,4,5,0,1,0.4311,1,1,1,1,2,2,11,1,24,27,34.05,54.31,4896,0.13,1,1,0.0668
2026-09-23,8,5,5,0,1,0.6088,1,1,1,1,2,2,11,1,24,27,35.83,52.92,4437,0.13,1,1,0.0325
2026-09-23,8,6,5,0,1,0.6503,2,2,1,1,2,0,17,0,25,27,39.65,53.74,4950,0.2,0,0,0.2029
2026-09-23,8,7,5,0,1,0.4155,1,1,1,1,2,2,11,1,25,27,28.51,42.99,4511,0.1,1,1,0.0736
2026-09-23,8,8,5,0,1,0.4537,2,1,2,1,1,2,11,1,25,27,45.53,61.28,4731,0.24,0,1,0.1172
2026-09-23,8,9,5,0,1,0.4041,3,6,1,1,1,2,11,1,25,27,31.22,46.15,5268,-0.02,0,1,0.112
2026-09-23,8,10,5,0,1,0.6549,1,1,1,1,1,3,11,1,25,27,36.13,55.46,4886,0.15,1,1,0.0252
2026-09-23,8,11,5,0,1,0.5139,1,1,1,1,1,2,11,1,25,27,34.65,51.75,4058,0.18,1,1,0.0524
2026-09-23,8,12,5,0,1,0.556,1,1,1,1,1,1,11,1,25,27,34.54,53.82,4199,0.14,1,1,0.0432
2026-09-23,9,1,5,0,1,0.7076,1,1,1,1,2,1,14,1,23,24,28.74,41.92,4137,0.17,1,1,0.0177
2026-09-23,9,2,5,0,1,0.5846,3,5,1,1,2,1,14,1,23,24,29.73,41.89,4665,0.15,0,0,0.1908
2026-09-23,9,3,5,0,1,0.4099,2,3,1,1,2,1,4,1,23,24,40.25,53.46,4744,0.11,0,1,0.1421
2026-09-23,9,4,5,0,1,0.4471,5,2,,1,2,1,4,1,24,25,45.28,60.38,4432,,0,0,0.208
2026-09-23,9,5,5,0,1,0.6652,1,1,1,1,2,2,4,1,24,25,38.32,59.88,4362,0.1,1,1,0.0246
2026-09-23,9,6,5,0,1,0.5879,1,1,1,1,2,0,17,0,24,25,29.14,44.37,4261,0.16,1,1,0.037
2026-09-23,9,7,5,0,1,0.4265,4,4,1,1,2,1,12,1,24,25,25,43.75,5343,0.22,0,1,0.146
2026-09-23,9,8,5,0,1,0.5864,5,4,1,1,2,1,12,1,24,25,27.67,42.77,4930,0.1,0,0,0.1898
2026-09-23,9,9,5,0,1,0.4996,1,1,1,1,2,0,17,0,24,25,30.59,45.29,4134,0.12,1,1,0.0553
2026-09-23,9,10,5,0,1,0.494,1,1,1,1,1,1,4,1,25,25,29.21,48.31,4579,0.13,1,1,0.0552
2026-09-23,9,11,5,0,1,0.6166,4,3,1,1,1,2,4,1,25,25,17.79,43.56,4239,0.19,0,1,0.1885
2026-09-23,9,12,5,0,1,0.5761,1,1,1,1,1,0,17,0,25,25,36.03,52.21,3959,0.09,1,1,0.0371
2026-09-23,10,1,5,0,1,0.6559,1,1,1,1,1,1,12,1,21,23,29.93,47.62,3965,0.08,1,1,0.025
2026-09-23,10,2,5,0,1,0.5223,5,3,1,1,2,1,12,1,21,23,19.49,34.75,4424,0.12,0,0,0.2101
2026-09-23,10,3,5,0,1,0.7416,1,1,1,1,2,1,12,1,21,23,31.62,46.32,4295,0.09,1,1,0.0146
2026-09-23,10,4,5,0,1,0.5368,1,1,1,1,2,1,12,1,22,23,32.8,40.8,4360,0.04,1,1,0.0439
2026-09-23,10,5,5,0,1,0.6537,1,1,1,1,2,1,12,1,22,23,29.17,47.5,4441,0.05,1,1,0.0273
2026-09-23,10,6,5,0,2,0.3445,3,3,2,2,2,3,12,3,22,23,41.09,55.81,5038,0.19,0,0,0.1539
2026-09-23,10,7,5,0,1,0.5765,1,1,1,1,3,1,12,1,22,23,23.53,37.82,5352,0.11,1,1,0.0393
2026-09-23,10,8,5,0,1,0.5845,6,2,1,1,2,1,12,1,22,23,26.36,43.41,4315,0.14,0,0,0.2149
2026-09-23,10,9,5,0,1,0.5726,1,1,1,1,2,0,17,0,23,23,45.45,61.36,4888,0.18,1,1,0.0401
2026-09-23,10,10,5,0,1,0.4436,1,1,1,1,2,2,4,2,23,23,32.8,57.6,4894,0.18,1,1,0.0654
2026-09-23,10,11,5,0,1,0.4161,1,1,1,1,2,1,2,1,23,23,29.1,44.78,5167,0.12,1,1,0.0734
2026-09-23,10,12,5,0,1,0.6149,1,1,1,1,2,0,17,0,22,23,35.51,48.55,4418,0.01,1,1,0.0306
2026-09-23,11,1,4,0,1,0.5189,2,5,1,1,1,3,7,3,23,26,28.42,43.16,4195,0.11,0,0,0.1928
2026-09-23,11,2,4,0,1,0.449,3,4,1,1,1,2,7,2,22,26,39.05,53.33,4840,0.11,0,1,0.1505
2026-09-23,11,3,4,0,1,0.5214,1,1,1,1,1,3,7,3,23,26,42.45,59.43,5050,0.15,1,1,0.0486
2026-09-23,11,4,4,0,1,0.6027,2,3,1,1,1,2,5,2,23,26,32.71,53.27,3502,0.22,0,0,0.201
2026-09-23,11,5,4,0,1,0.5993,1,1,1,1,1,3,7,3,23,26,37.62,57.43,4953,0.15,1,1,0.0337
2026-09-23,11,6,4,0,1,0.4422,5,4,1,1,1,4,7,4,23,26,46.09,59.13,5339,0.15,0,0,0.1795
2026-09-23,11,7,4,0,1,0.4215,5,4,1,1,1,4,7,4,23,26,30.91,46.36,3731,0.15,0,0,0.1828
2026-09-23,11,8,4,0,1,0.4504,2,5,1,1,1,3,5,3,24,26,36.7,48.62,5047,0.16,0,1,0.1383
2026-09-23,11,9,4,0,1,0.5654,1,1,1,1,1,2,7,2,24,26,32.73,52.73,4824,0.18,1,1,0.0408
2026-09-23,11,10,4,0,1,0.6186,1,1,1,1,1,2,7,2,24,26,32.41,51.85,4759,0.1,1,1,0.0297
2026-09-23,11,11,4,0,1,0.6046,1,1,1,1,1,2,5,2,24,26,42.16,58.82,4448,0.13,1,1,0.0318
2026-09-23,11,12,4,0,1,0.5406,1,1,1,1,1,4,7,4,24,26,43.14,57.84,3942,0.15,1,1,0.0454
2026-09-23,12,1,5,0,1,0.6927,1,1,1,1,2,1,7,1,29,25,24.76,43.81,4027,0.17,1,1,0.02
2026-09-23,12,2,5,0,1,0.6819,2,2,1,1,2,3,5,1,29,25,37.38,52.34,4420,0.06,0,1,0.2057
2026-09-23,12,3,5,0,1,0.5811,1,1,1,1,1,2,5,1,28,25,38.1,52.38,4618,0.04,1,1,0.0371
2026-09-23,12,4,5,0,1,0.6292,4,3,1,1,1,2,7,1,28,25,24.75,37.62,4603,0.16,0,0,0.2142
2026-09-23,12,5,5,1,1,0.6517,1,1,1,1,1,2,7,1,28,26,30.11,45.16,4394,0.08,1,1,0.0264
2026-09-23,12,6,5,1,1,0.6578,1,1,1,1,1,0,17,1,28,26,31.07,44.66,4215,0.22,1,1,0.0241
2026-09-23,12,7,5,1,1,0.6358,3,4,1,1,1,0,17,1,27,26,29,43,5106,0.27,0,0,0.211
2026-09-23,12,8,5,1,1,0.6114,1,1,1,1,1,0,17,1,27,26,37.74,61.32,4118,0.09,1,1,0.0318
2026-09-23,12,9,5,1,1,0.5868,1,1,1,1,1,1,13,1,26,26,36.27,51.96,4040,0.17,1,1,0.0357
2026-09-23,12,10,5,1,1,0.4956,1,1,1,1,1,0,17,1,26,26,17.17,37.37,3853,0.19,1,1,0.0523
2026-09-23,12,11,5,1,1,0.5782,1,1,1,1,1,0,17,1,26,26,25.96,42.31,3813,0.1,1,1,0.0374
2026-09-23,12,12,5,1,1,0.444,1,1,1,1,1,0,17,1,26,26,40.2,56.86,4645,0.23,1,1,0.0635
2026-09-23,17,1,4,0,1,0.6779,1,1,1,1,1,2,7,2,23,25,33.33,47.74,5326,0.18,1,1,0.0218
2026-09-23,17,2,4,0,1,0.7129,1,1,1,1,1,1,7,2,23,25,47.1,66.41,4689,0.11,1,1,0.0187
2026-09-23,17,3,4,0,1,0.7871,1,1,1,1,1,2,5,3,24,25,38.28,58.2,4680,0.07,1,1,0.0096
2026-09-23,17,4,4,0,1,0.5983,3,3,1,1,1,2,5,3,24,25,29.41,46.61,5069,0.17,0,1,0.1713
2026-09-23,17,5,4,0,1,0.6859,3,3,1,1,1,2,7,3,25,25,40.76,57.56,5165,0.17,0,1,0.2151
2026-09-23,17,6,4,0,1,0.7628,1,1,1,1,1,1,11,1,25,25,34.38,50,4011,0.27,1,1,0.0116
2026-09-23,17,7,4,0,1,0.7934,5,4,1,1,1,1,11,1,26,25,38.2,54.94,4289,0.18,0,0,0.2636
2026-09-23,17,8,4,0,1,0.7694,1,1,1,1,1,2,11,2,26,25,35.74,53.01,4372,0.22,1,1,0.012
2026-09-23,17,9,4,0,1,0.4839,2,3,1,1,1,2,11,2,26,26,35.32,51.06,4784,0.29,0,1,0.1331
2026-09-23,17,10,4,0,1,0.6282,5,3,1,1,1,4,11,4,26,26,31.93,50,4536,0.28,0,0,0.2243
2026-09-23,17,11,4,0,1,0.5487,4,3,1,1,1,4,13,4,26,26,36.03,50.61,4450,0.14,0,0,0.1914
2026-09-23,17,12,4,0,1,0.5329,1,1,1,1,1,3,13,3,26,26,42.46,59.13,3618,0.22,1,1,0.046
2026-09-23,18,1,5,0,1,0.6743,1,1,1,1,1,1,3,1,25,26,35.59,52.54,4388,0.05,1,1,0.022
2026-09-23,18,2,5,0,1,0.5038,3,4,1,1,1,2,5,2,25,26,22.11,36.84,4375,0.13,0,1,0.1655
2026-09-23,18,3,5,0,1,0.6378,1,1,1,1,1,2,5,2,25,26,50.93,74.07,4529,0.04,1,1,0.0274
2026-09-23,18,4,5,0,1,0.4755,1,1,1,1,1,1,5,1,26,26,38.21,59.35,4911,0.14,1,1,0.0583
2026-09-23,18,5,5,0,1,0.5712,1,1,1,1,1,3,9,3,26,26,41.75,55.34,4323,0.05,1,1,0.039
2026-09-23,18,6,5,0,1,0.4711,2,3,1,1,1,3,9,3,26,26,29.47,51.58,5206,0.32,0,0,0.1629
2026-09-23,18,7,5,0,1,0.5314,1,1,1,1,1,3,9,3,27,26,24.73,39.78,4173,0.11,1,1,0.045
2026-09-23,18,8,5,0,1,0.502,1,1,1,1,1,3,9,3,27,26,38.1,52.38,3519,0.16,1,1,0.0524
2026-09-23,18,9,5,0,1,0.6063,2,3,1,1,1,3,9,3,27,26,43.68,57.47,4839,0.08,0,0,0.2093
2026-09-23,18,10,5,0,1,0.6306,1,1,1,1,1,3,7,3,27,26,40.63,57.29,4594,0.15,1,1,0.0283
2026-09-23,18,11,5,0,1,0.3853,1,1,1,1,1,3,9,3,27,27,28.87,43.3,5027,0.18,1,1,0.0814
2026-09-23,18,12,5,0,1,0.4405,1,1,1,1,1,3,9,3,27,27,19.23,32.69,4136,0.15,1,1,0.0665
2026-09-23,20,1,2,0,1,0.4537,2,3,1,1,1,2,2,2,26,28,36.87,55.05,5256,0.17,0,1,0.1517
2026-09-23,20,2,2,0,1,0.473,1,1,1,1,1,2,2,2,25,28,35.67,49.12,5330,0.13,1,1,0.0568
2026-09-23,20,3,2,0,1,0.4716,1,1,1,1,1,2,2,2,25,28,32.82,54.87,5042,0.18,1,1,0.0579
2026-09-23,20,4,2,0,1,0.5076,1,5,1,1,1,2,2,2,25,28,53.22,70.18,5034,0.16,1,1,0.0503
2026-09-23,20,5,2,0,1,0.3778,1,1,1,1,1,2,2,2,25,28,31.22,47.62,5196,0.02,1,1,0.0796
2026-09-23,20,6,2,1,1,0.4706,1,1,1,1,1,2,2,2,25,28,32.42,48.9,5158,0.07,1,1,0.0578
2026-09-23,20,7,2,1,1,0.4485,4,3,1,1,1,2,2,2,24,28,33.33,47.54,5222,0.21,0,0,0.173
2026-09-23,20,8,2,1,1,0.4705,1,1,1,1,1,2,2,2,24,28,35.64,53.19,5016,0.19,1,1,0.0575
2026-09-23,20,9,2,1,1,0.46,5,4,1,1,1,1,2,1,24,28,36.82,55.22,5298,0.24,0,0,0.1908
2026-09-23,20,10,2,1,1,0.476,1,1,1,1,1,1,2,1,24,28,31.91,52.66,5193,0.1,1,1,0.0579
2026-09-23,20,11,2,1,1,0.486,1,1,1,1,1,1,2,1,24,28,37.85,51.98,5278,0.19,1,1,0.0546
2026-09-23,20,12,2,1,1,0.4358,6,4,1,1,1,1,2,1,23,28,34.5,49.5,5088,0.16,0,0,0.2013
2026-09-23,22,1,5,0,1,0.7608,1,1,1,1,1,2,10,2,26,26,39.74,54.3,5015,0.17,1,1,0.0121
2026-09-23,22,2,5,0,1,0.455,1,1,1,1,1,2,10,2,26,26,26.67,42.86,5302,0.2,1,1,0.0636
2026-09-23,22,3,5,0,1,0.4692,1,1,1,1,1,2,10,2,26,26,31.62,47.79,3664,0.15,1,1,0.0647
2026-09-23,22,4,5,0,1,0.4164,3,3,1,1,1,2,10,2,26,26,23.58,33.02,4909,0.1,0,0,0.1772
2026-09-23,22,5,5,0,1,0.5613,3,3,1,1,1,3,10,3,26,26,14.56,33.01,2878,0.23,0,1,0.1732
2026-09-23,22,6,5,0,1,0.5088,1,1,1,1,1,3,10,3,26,26,41.27,55.56,4947,0.18,1,1,0.0523
2026-09-23,22,7,5,0,1,0.554,1,1,1,1,1,3,10,3,26,26,32.56,44.96,3643,0.1,1,1,0.0416
2026-09-23,22,8,5,0,1,0.5484,5,4,1,1,1,3,10,3,26,26,27.12,40.68,4695,0.13,0,0,0.2168
2026-09-23,22,9,5,0,1,0.5502,1,1,1,1,1,3,10,3,26,26,35.04,52.55,4066,0.17,1,1,0.0419
2026-09-23,22,10,5,0,1,0.581,1,1,1,1,1,3,10,3,26,26,24.24,45.45,3300,0.13,1,1,0.0368
2026-09-23,22,11,5,0,1,0.5595,1,1,1,1,1,3,10,3,26,26,37.32,53.52,4391,0.13,1,1,0.0426
2026-09-23,22,12,5,1,1,0.5346,1,1,1,1,1,4,10,4,26,26,38.85,54.68,4736,0.08,1,1,0.0454
2026-09-24,1,1,5,0,1,0.3505,4,2,1,1,1,3,10,2,26,23,41.54,57.69,3538,0.25,0,0,0.1584
2026-09-24,1,2,5,0,1,0.4338,3,2,1,1,1,4,10,3,25,23,37.88,53.03,4485,0.19,0,1,0.1423
2026-09-24,1,3,5,0,1,0.5881,1,1,1,1,1,3,10,2,25,23,50.59,69.41,4330,0.11,1,1,0.0365
2026-09-24,1,4,5,0,1,0.515,1,1,1,1,1,3,10,2,25,23,42.21,59.8,4987,0.13,1,1,0.0539
2026-09-24,1,5,5,1,1,0.4457,6,4,1,1,1,3,8,2,25,23,46.1,61.04,5250,0.21,0,0,0.2057
2026-09-24,1,6,5,1,1,0.6603,1,5,1,1,1,0,17,0,24,23,33.49,51.16,4642,0.21,1,1,0.0246
2026-09-24,1,7,5,1,1,0.6709,6,4,1,1,2,2,6,1,23,22,27.89,39.46,4228,0.13,0,0,0.2331
2026-09-24,1,8,5,1,1,0.4893,2,2,1,1,2,2,6,1,23,22,33.67,50,4798,0.01,0,0,0.1654
2026-09-24,1,9,5,1,1,0.5161,1,1,1,1,2,3,4,2,23,22,38.2,58.99,4434,0.11,1,1,0.0493
2026-09-24,1,10,5,1,1,0.5259,1,1,1,1,2,3,4,2,23,22,34.74,47.37,4746,0.06,1,1,0.0468
2026-09-24,1,11,5,1,1,0.4994,1,1,1,1,2,4,4,3,22,22,34.31,48.04,5195,0.17,1,1,0.0554
2026-09-24,1,12,5,1,1,0.7706,1,1,1,1,2,3,4,2,22,22,49.04,70.06,4443,0.15,1,1,0.011
2026-09-24,2,1,5,0,1,0.5563,4,3,1,1,1,0,17,0,24,23,50,56.25,5362,0.17,0,0,0.1839
2026-09-24,2,2,5,0,1,0.4773,1,1,1,1,1,2,6,1,24,23,6.25,43.75,4729,0.19,1,1,0.0562
