racer_id,is_night,races,wins,win_rate,low_sample
4568,0,233,46,0.1974,0
4568,1,73,14,0.1918,0
4569,0,144,23,0.1597,0
4569,1,27,0,0.0,0
4570,0,276,69,0.25,0
4570,1,85,15,0.1765,0
4571,0,247,89,0.3603,0
4571,1,60,20,0.3333,0
4572,0,205,35,0.1707,0
4572,1,87,12,0.1379,0
4573,0,257,61,0.2374,0
4573,1,62,19,0.3065,0
4574,0,259,36,0.139,0
4574,1,73,6,0.0822,0
4575,0,223,49,0.2197,0
4575,1,74,20,0.2703,0
4578,0,246,61,0.248,0
4578,1,88,15,0.1705,0
4579,0,267,63,0.236,0
4579,1,81,18,0.2222,0
4580,0,223,47,0.2108,0
4580,1,75,10,0.1333,0
4581,0,284,71,0.25,0
4581,1,92,22,0.2391,0
4583,0,287,44,0.1533,0
4583,1,80,10,0.125,0
4584,0,256,62,0.2422,0
4584,1,80,29,0.3625,0
4586,0,251,55,0.2191,0
4586,1,93,29,0.3118,0
4587,0,232,55,0.2371,0
4587,1,85,23,0.2706,0
4588,0,291,66,0.2268,0
4588,1,92,13,0.1413,0
4589,0,189,36,0.1905,0
4589,1,55,10,0.1818,0
4590,0,248,61,0.246,0
4590,1,94,26,0.2766,0
4592,0,228,25,0.1096,0
4592,1,56,0,0.0,0
4593,0,268,47,0.1754,0
4593,1,77,14,0.1818,0
4594,0,232,46,0.1983,0
4594,1,79,17,0.2152,0
4596,0,276,57,0.2065,0
4596,1,80,14,0.175,0
4598,0,275,60,0.2182,0
4598,1,43,10,0.2326,0
4600,0,254,70,0.2756,0
4600,1,66,12,0.1818,0
4601,0,235,65,0.2766,0
4601,1,132,34,0.2576,0
4603,0,213,35,0.1643,0
4603,1,86,16,0.186,0
4604,0,322,93,0.2888,0
4604,1,79,19,0.2405,0
4607,0,267,41,0.1536,0
4607,1,97,14,0.1443,0
4608,0,267,48,0.1798,0
4608,1,87,14,0.1609,0
4610,0,285,81,0.2842,0
4610,1,64,15,0.2344,0
4611,0,273,68,0.2491,0
4611,1,77,21,0.2727,0
4614,0,235,72,0.3064,0
4614,1,92,31,0.337,0
4615,0,208,15,0.0721,0
4615,1,53,4,0.0755,0
4618,0,218,28,0.1284,0
4618,1,43,1,0.0233,0
4619,0,240,45,0.1875,0
4619,1,59,10,0.1695,0
4623,0,279,35,0.1254,0
4623,1,42,4,0.0952,0
4624,0,268,79,0.2948,0
4624,1,93,21,0.2258,0
4625,0,237,38,0.1603,0
4625,1,43,5,0.1163,0
4626,0,210,26,0.1238,0
4626,1,39,4,0.1026,0
4627,0,202,54,0.2673,0
4627,1,81,20,0.2469,0
4630,0,206,38,0.1845,0
4630,1,100,19,0.19,0
4631,0,202,32,0.1584,0
4631,1,68,6,0.0882,0
4632,0,178,19,0.1067,0
4632,1,71,2,0.0282,0
4633,0,263,45,0.1711,0
4633,1,53,5,0.0943,0
4635,0,199,38,0.191,0
4635,1,40,5,0.125,0
4636,0,211,23,0.109,0
4636,1,39,1,0.0256,0
4637,0,213,39,0.1831,0
4637,1,56,8,0.1429,0
4638,0,253,37,0.1462,0
4638,1,55,3,0.0545,0
4639,0,230,22,0.0957,0
4639,1,68,7,0.1029,0
4640,0,292,59,0.2021,0
4640,1,105,18,0.1714,0
4641,0,199,25,0.1256,0
4641,1,38,2,0.0526,0
4642,0,211,61,0.2891,0
4642,1,129,48,0.3721,0
4643,0,207,57,0.2754,0
4643,1,125,37,0.296,0
4644,0,247,57,0.2308,0
4644,1,88,21,0.2386,0
4645,0,252,71,0.2817,0
4645,1,106,24,0.2264,0
4648,0,224,26,0.1161,0
4648,1,29,2,0.069,0
4649,0,308,60,0.1948,0
4649,1,68,13,0.1912,0
4650,0,164,33,0.2012,0
4650,1,45,10,0.2222,0
4651,0,191,17,0.089,0
4651,1,65,6,0.0923,0
4652,0,259,33,0.1274,0
4652,1,31,4,0.129,0
4653,0,198,52,0.2626,0
4653,1,92,32,0.3478,0
4654,0,228,51,0.2237,0
4654,1,84,17,0.2024,0
4656,0,247,30,0.1215,0
4656,1,44,5,0.1136,0
4659,0,242,68,0.281,0
4659,1,138,46,0.3333,0
4660,0,137,10,0.073,0
4660,1,24,1,0.0417,0
4661,0,220,31,0.1409,0
4661,1,61,1,0.0164,0
4663,0,81,19,0.2346,0
4663,1,6,1,0.1667,1
4664,0,190,15,0.0789,0
4664,1,45,3,0.0667,0
4665,0,235,12,0.0511,0
4665,1,37,0,0.0,0
4666,0,168,14,0.0833,0
4666,1,28,1,0.0357,0
4669,0,224,21,0.0938,0
4669,1,53,0,0.0,0
4672,0,252,16,0.0635,0
4672,1,45,3,0.0667,0
4674,0,259,38,0.1467,0
4674,1,85,17,0.2,0
4675,0,194,35,0.1804,0
4675,1,49,6,0.1224,0
4676,0,233,32,0.1373,0
4676,1,60,4,0.0667,0
4677,0,218,53,0.2431,0
4677,1,59,11,0.1864,0
4678,0,188,30,0.1596,0
4678,1,55,5,0.0909,0
4679,0,256,67,0.2617,0
4679,1,111,26,0.2342,0
4680,0,261,29,0.1111,0
4680,1,46,2,0.0435,0
4681,0,146,11,0.0753,0
4681,1,29,1,0.0345,0
4682,0,275,74,0.2691,0
4682,1,98,27,0.2755,0
4683,0,126,15,0.119,0
4683,1,41,3,0.0732,0
4684,0,250,51,0.204,0
4684,1,64,5,0.0781,0
4685,0,222,71,0.3198,0
4685,1,84,32,0.381,0
4686,0,273,78,0.2857,0
4686,1,68,21,0.3088,0
4688,0,295,81,0.2746,0
4688,1,67,17,0.2537,0
4689,0,230,38,0.1652,0
4689,1,43,5,0.1163,0
4690,0,44,8,0.1818,0
4690,1,14,2,0.1429,0
4691,0,177,24,0.1356,0
4691,1,48,3,0.0625,0
4692,0,261,40,0.1533,0
4692,1,16,2,0.125,0
4693,0,239,18,0.0753,0
4693,1,62,3,0.0484,0
4694,0,214,26,0.1215,0
4694,1,44,2,0.0455,0
4695,0,219,35,0.1598,0
4695,1,86,12,0.1395,0
4697,0,221,16,0.0724,0
4697,1,78,3,0.0385,0
4700,0,234,51,0.2179,0
4700,1,81,16,0.1975,0
4702,0,241,68,0.2822,0
4702,1,86,31,0.3605,0
4703,0,263,62,0.2357,0
4703,1,73,16,0.2192,0
4704,0,329,82,0.2492,0
4704,1,75,23,0.3067,0
4705,0,206,25,0.1214,0
4705,1,67,5,0.0746,0
4706,0,263,54,0.2053,0
4706,1,77,12,0.1558,0
4708,0,209,12,0.0574,0
4708,1,45,1,0.0222,0
4709,0,224,38,0.1696,0
4709,1,98,14,0.1429,0
4710,0,298,62,0.2081,0
4710,1,88,22,0.25,0
4711,0,266,48,0.1805,0
4711,1,43,2,0.0465,0
4713,0,332,89,0.2681,0
4713,1,72,15,0.2083,0
4714,0,229,19,0.083,0
4714,1,45,4,0.0889,0
4715,0,189,64,0.3386,0
4715,1,113,30,0.2655,0
4718,0,228,49,0.2149,0
4718,1,76,21,0.2763,0
4719,0,230,65,0.2826,0
4719,1,140,48,0.3429,0
4720,0,179,14,0.0782,0
4720,1,63,4,0.0635,0
4723,0,224,28,0.125,0
4723,1,36,2,0.0556,0
4724,0,122,6,0.0492,0
4724,1,69,0,0.0,0
4725,0,235,30,0.1277,0
4725,1,63,5,0.0794,0
4726,0,88,9,0.1023,0
4726,1,8,0,0.0,1
4727,0,208,23,0.1106,0
4727,1,55,3,0.0545,0
4728,0,244,30,0.123,0
4728,1,30,3,0.1,0
4729,0,168,17,0.1012,0
4729,1,40,2,0.05,0
4730,0,203,38,0.1872,0
4730,1,63,9,0.1429,0
4731,0,209,30,0.1435,0
4731,1,54,2,0.037,0
4732,0,277,69,0.2491,0
4732,1,94,22,0.234,0
4733,0,203,34,0.1675,0
4733,1,32,5,0.1562,0
4734,0,225,67,0.2978,0
4734,1,119,40,0.3361,0
4735,0,251,37,0.1474,0
4735,1,40,5,0.125,0
4736,0,257,78,0.3035,0
4736,1,92,23,0.25,0
4737,0,201,61,0.3035,0
4737,1,98,34,0.3469,0
4738,0,298,64,0.2148,0
4738,1,81,22,0.2716,0
4739,0,278,66,0.2374,0
4739,1,102,32,0.3137,0
4740,0,236,29,0.1229,0
4740,1,48,0,0.0,0
4743,0,320,74,0.2313,0
4743,1,85,23,0.2706,0
4744,0,163,19,0.1166,0
4744,1,64,2,0.0312,0
4746,0,183,36,0.1967,0
4746,1,58,10,0.1724,0
4747,0,176,15,0.0852,0
4747,1,75,2,0.0267,0
4748,0,280,69,0.2464,0
4748,1,58,13,0.2241,0
4750,0,202,28,0.1386,0
4750,1,63,6,0.0952,0
4752,0,239,16,0.0669,0
4752,1,59,1,0.0169,0
4753,0,152,15,0.0987,0
4753,1,40,4,0.1,0
4754,0,271,69,0.2546,0
4754,1,73,17,0.2329,0
4756,0,4,0,0.0,1
4757,0,287,76,0.2648,0
4757,1,83,29,0.3494,0
4758,0,112,23,0.2054,0
4758,1,17,2,0.1176,0
4759,0,262,65,0.2481,0
4759,1,70,14,0.2,0
4760,0,288,93,0.3229,0
4760,1,112,42,0.375,0
4761,0,274,56,0.2044,0
4761,1,95,23,0.2421,0
4762,0,271,93,0.3432,0
4762,1,73,24,0.3288,0
4764,0,188,36,0.1915,0
4764,1,80,13,0.1625,0
4765,0,160,27,0.1688,0
4765,1,90,11,0.1222,0
4766,0,176,23,0.1307,0
4766,1,50,1,0.02,0
4769,0,293,81,0.2765,0
4769,1,73,13,0.1781,0
4771,0,294,94,0.3197,0
4771,1,74,27,0.3649,0
4772,0,229,60,0.262,0
4772,1,105,33,0.3143,0
4773,0,258,50,0.1938,0
4773,1,120,25,0.2083,0
4775,0,197,46,0.2335,0
4775,1,48,9,0.1875,0
4776,0,293,86,0.2935,0
4776,1,105,30,0.2857,0
4778,0,204,38,0.1863,0
4778,1,38,5,0.1316,0
4779,0,230,30,0.1304,0
4779,1,50,1,0.02,0
4781,0,109,9,0.0826,0
4781,1,13,1,0.0769,0
4782,0,182,19,0.1044,0
4782,1,36,3,0.0833,0
4784,0,143,14,0.0979,0
4784,1,55,6,0.1091,0
4785,0,232,13,0.056,0
4785,1,37,3,0.0811,0
4786,0,280,91,0.325,0
4786,1,101,22,0.2178,0
4787,0,203,63,0.3103,0
4787,1,157,58,0.3694,0
4788,0,273,44,0.1612,0
4788,1,103,22,0.2136,0
4789,0,226,44,0.1947,0
4789,1,72,7,0.0972,0
4790,0,262,64,0.2443,0
4790,1,78,17,0.2179,0
4791,0,215,37,0.1721,0
4791,1,92,17,0.1848,0
4792,0,183,28,0.153,0
4792,1,38,3,0.0789,0
4793,0,276,74,0.2681,0
4793,1,84,19,0.2262,0
4794,0,223,61,0.2735,0
4794,1,84,31,0.369,0
4796,0,296,87,0.2939,0
4796,1,64,12,0.1875,0
4797,0,231,58,0.2511,0
4797,1,72,17,0.2361,0
4798,0,286,81,0.2832,0
4798,1,94,24,0.2553,0
4803,0,218,10,0.0459,0
4803,1,32,2,0.0625,0
4804,0,253,80,0.3162,0
4804,1,88,17,0.1932,0
4808,0,301,69,0.2292,0
4808,1,63,16,0.254,0
4809,0,221,32,0.1448,0
4809,1,46,14,0.3043,0
4811,0,314,41,0.1306,0
4811,1,29,1,0.0345,0
4812,0,206,73,0.3544,0
4812,1,90,30,0.3333,0
4813,0,213,20,0.0939,0
4813,1,45,1,0.0222,0
4815,0,174,25,0.1437,0
4815,1,55,6,0.1091,0
4816,0,241,52,0.2158,0
4816,1,65,12,0.1846,0
4817,0,207,49,0.2367,0
4817,1,74,20,0.2703,0
4818,0,63,7,0.1111,0
4818,1,23,1,0.0435,0
4819,0,203,39,0.1921,0
4819,1,74,11,0.1486,0
4821,0,235,36,0.1532,0
4821,1,68,8,0.1176,0
4822,0,288,63,0.2188,0
4822,1,76,11,0.1447,0
4823,0,192,54,0.2812,0
4823,1,101,28,0.2772,0
4824,0,327,100,0.3058,0
4824,1,49,6,0.1224,0
4825,0,237,72,0.3038,0
4825,1,76,20,0.2632,0
4826,0,283,99,0.3498,0
4826,1,115,34,0.2957,0
4828,0,249,60,0.241,0
4828,1,84,24,0.2857,0
4831,0,223,54,0.2422,0
4831,1,62,17,0.2742,0
4832,0,275,87,0.3164,0
4832,1,93,29,0.3118,0
4834,0,236,55,0.2331,0
4834,1,140,23,0.1643,0
4835,0,278,24,0.0863,0
4835,1,48,3,0.0625,0
4836,0,176,31,0.1761,0
4836,1,57,6,0.1053,0
4837,0,228,21,0.0921,0
4837,1,41,1,0.0244,0
4839,0,242,47,0.1942,0
4839,1,80,16,0.2,0
4840,0,288,33,0.1146,0
4840,1,23,1,0.0435,0
4842,0,234,46,0.1966,0
4842,1,77,11,0.1429,0
4843,0,158,26,0.1646,0
4843,1,30,5,0.1667,0
4844,0,258,22,0.0853,0
4844,1,65,2,0.0308,0
4845,0,237,68,0.2869,0
4845,1,52,15,0.2885,0
4846,0,209,18,0.0861,0
4846,1,57,1,0.0175,0
4847,0,245,66,0.2694,0
4847,1,62,16,0.2581,0
4848,0,246,65,0.2642,0
4848,1,89,19,0.2135,0
4850,0,236,60,0.2542,0
4850,1,97,31,0.3196,0
4851,0,228,64,0.2807,0
4851,1,108,33,0.3056,0
4852,0,245,87,0.3551,0
4852,1,131,42,0.3206,0
4853,0,190,17,0.0895,0
4853,1,45,5,0.1111,0
4854,0,111,7,0.0631,0
4854,1,24,1,0.0417,0
4856,0,333,93,0.2793,0
4856,1,83,23,0.2771,0
4857,0,228,62,0.2719,0
4857,1,83,29,0.3494,0
4861,0,241,34,0.1411,0
4861,1,71,7,0.0986,0
4863,0,175,16,0.0914,0
4863,1,34,4,0.1176,0
4864,0,219,24,0.1096,0
4864,1,37,4,0.1081,0
4865,0,133,15,0.1128,0
4865,1,40,2,0.05,0
4866,0,190,19,0.1,0
4866,1,56,3,0.0536,0
4871,0,207,23,0.1111,0
4871,1,53,6,0.1132,0
4872,0,228,33,0.1447,0
4872,1,83,2,0.0241,0
4873,0,242,44,0.1818,0
4873,1,113,19,0.1681,0
4874,0,160,18,0.1125,0
4874,1,73,8,0.1096,0
4875,0,223,31,0.139,0
4875,1,61,6,0.0984,0
4876,0,270,36,0.1333,0
4876,1,47,6,0.1277,0
4877,0,265,76,0.2868,0
4877,1,71,22,0.3099,0
4878,0,202,23,0.1139,0
4878,1,33,1,0.0303,0
4879,0,238,26,0.1092,0
4879,1,50,6,0.12,0
4880,0,201,18,0.0896,0
4880,1,56,6,0.1071,0
4882,0,182,14,0.0769,0
4882,1,8,1,0.125,1
4883,0,222,49,0.2207,0
4883,1,58,18,0.3103,0
4884,0,153,28,0.183,0
4884,1,22,4,0.1818,0
4885,0,143,36,0.2517,0
4885,1,37,16,0.4324,0
4886,0,256,64,0.25,0
4886,1,66,17,0.2576,0
4887,0,234,40,0.1709,0
4887,1,54,4,0.0741,0
4888,0,191,33,0.1728,0
4888,1,109,14,0.1284,0
4889,0,163,31,0.1902,0
4889,1,42,5,0.119,0
4890,0,238,42,0.1765,0
4890,1,83,11,0.1325,0
4891,0,227,28,0.1233,0
4891,1,56,9,0.1607,0
4892,0,230,31,0.1348,0
4892,1,46,9,0.1957,0
4893,0,212,34,0.1604,0
4893,1,44,4,0.0909,0
4894,0,249,32,0.1285,0
4894,1,59,0,0.0,0
4895,0,243,36,0.1481,0
4895,1,62,6,0.0968,0
4896,0,212,26,0.1226,0
4896,1,77,4,0.0519,0
4897,0,155,11,0.071,0
4897,1,57,1,0.0175,0
4898,0,213,21,0.0986,0
4898,1,39,2,0.0513,0
4899,0,195,26,0.1333,0
4899,1,69,4,0.058,0
4900,0,234,42,0.1795,0
4900,1,69,10,0.1449,0
4901,0,170,30,0.1765,0
4901,1,59,9,0.1525,0
4902,0,278,40,0.1439,0
4902,1,41,1,0.0244,0
4903,0,226,73,0.323,0
4903,1,135,43,0.3185,0
4904,0,289,42,0.1453,0
4904,1,58,8,0.1379,0
4905,0,205,20,0.0976,0
4905,1,66,3,0.0455,0
4906,0,251,40,0.1594,0
4906,1,73,8,0.1096,0
4907,0,252,87,0.3452,0
4907,1,114,30,0.2632,0
4908,0,258,78,0.3023,0
4908,1,92,36,0.3913,0
4909,0,223,39,0.1749,0
4909,1,54,3,0.0556,0
4910,0,264,82,0.3106,0
4910,1,86,28,0.3256,0
4911,0,209,25,0.1196,0
4911,1,41,1,0.0244,0
4914,0,233,69,0.2961,0
4914,1,94,24,0.2553,0
4917,0,233,26,0.1116,0
4917,1,54,3,0.0556,0
4918,0,266,36,0.1353,0
4918,1,35,2,0.0571,0
4919,0,177,25,0.1412,0
4919,1,49,2,0.0408,0
4924,0,197,14,0.0711,0
4924,1,103,4,0.0388,0
4925,0,277,54,0.1949,0
4925,1,69,10,0.1449,0
4926,0,223,84,0.3767,0
4926,1,47,23,0.4894,0
4927,0,249,48,0.1928,0
4927,1,107,21,0.1963,0
4928,0,257,86,0.3346,0
4928,1,78,19,0.2436,0
4930,0,291,59,0.2027,0
4930,1,59,10,0.1695,0
4931,0,219,51,0.2329,0
4931,1,177,55,0.3107,0
4932,0,269,77,0.2862,0
4932,1,80,34,0.425,0
4933,0,239,59,0.2469,0
4933,1,79,23,0.2911,0
4934,0,259,49,0.1892,0
4934,1,83,13,0.1566,0
4936,0,210,48,0.2286,0
4936,1,59,14,0.2373,0
4938,0,256,77,0.3008,0
4938,1,113,32,0.2832,0
4939,0,247,84,0.3401,0
4939,1,83,34,0.4096,0
4940,0,114,7,0.0614,0
4940,1,31,0,0.0,0
4941,0,219,24,0.1096,0
4941,1,43,7,0.1628,0
4942,0,210,37,0.1762,0
4942,1,71,11,0.1549,0
4943,0,221,26,0.1176,0
4943,1,37,3,0.0811,0
4944,0,236,24,0.1017,0
4944,1,36,0,0.0,0
4945,0,239,16,0.0669,0
4945,1,39,4,0.1026,0
4947,0,205,17,0.0829,0
4947,1,67,4,0.0597,0
4948,0,204,39,0.1912,0
4948,1,99,9,0.0909,0
4949,0,256,58,0.2266,0
4949,1,96,24,0.25,0
4950,0,236,62,0.2627,0
4950,1,106,24,0.2264,0
4951,0,211,29,0.1374,0
4951,1,61,9,0.1475,0
4952,0,225,18,0.08,0
4952,1,23,1,0.0435,0
4953,0,272,90,0.3309,0
4953,1,94,23,0.2447,0
4954,0,94,5,0.0532,0
4954,1,30,4,0.1333,0
4956,0,103,11,0.1068,0
4956,1,33,0,0.0,0
4957,0,267,41,0.1536,0
4957,1,42,7,0.1667,0
4958,0,285,68,0.2386,0
4958,1,91,19,0.2088,0
4959,0,249,77,0.3092,0
4959,1,110,36,0.3273,0
4960,0,289,107,0.3702,0
4960,1,95,25,0.2632,0
4961,0,275,74,0.2691,0
4961,1,72,21,0.2917,0
4962,0,286,59,0.2063,0
4962,1,53,13,0.2453,0
4963,0,262,71,0.271,0
4963,1,60,13,0.2167,0
4964,0,159,34,0.2138,0
4964,1,41,9,0.2195,0
4965,0,198,20,0.101,0
4965,1,33,1,0.0303,0
4966,0,228,45,0.1974,0
4966,1,97,15,0.1546,0
4967,0,246,62,0.252,0
4967,1,107,25,0.2336,0
4969,0,213,22,0.1033,0
4969,1,44,5,0.1136,0
4973,0,247,39,0.1579,0
4973,1,56,7,0.125,0
4974,0,251,64,0.255,0
4974,1,61,8,0.1311,0
4976,0,198,20,0.101,0
4976,1,47,6,0.1277,0
4977,0,214,47,0.2196,0
4977,1,100,16,0.16,0
4978,0,268,35,0.1306,0
4978,1,68,3,0.0441,0
4979,0,263,40,0.1521,0
4979,1,50,9,0.18,0
4980,0,262,80,0.3053,0
4980,1,95,25,0.2632,0
4981,0,230,33,0.1435,0
4981,1,70,7,0.1,0
4982,0,196,23,0.1173,0
4982,1,50,4,0.08,0
4983,0,266,88,0.3308,0
4983,1,118,36,0.3051,0
4984,0,195,23,0.1179,0
4984,1,63,10,0.1587,0
4985,0,292,87,0.2979,0
4985,1,76,19,0.25,0
4987,0,192,15,0.0781,0
4987,1,66,3,0.0455,0
4988,0,232,30,0.1293,0
4988,1,55,7,0.1273,0
4989,0,233,58,0.2489,0
4989,1,76,11,0.1447,0
4990,0,107,3,0.028,0
4990,1,29,2,0.069,0
4991,0,258,54,0.2093,0
4991,1,62,12,0.1935,0
4992,0,264,41,0.1553,0
4992,1,35,3,0.0857,0
4994,0,216,43,0.1991,0
4994,1,128,27,0.2109,0
4995,0,249,32,0.1285,0
4995,1,46,0,0.0,0
4997,0,141,8,0.0567,0
4997,1,14,1,0.0714,0
4998,0,91,10,0.1099,0
4998,1,12,3,0.25,0
5000,0,223,28,0.1256,0
5000,1,63,6,0.0952,0
5002,0,256,59,0.2305,0
5002,1,86,17,0.1977,0
5003,0,230,31,0.1348,0
5003,1,77,12,0.1558,0
5004,0,268,40,0.1493,0
5004,1,49,10,0.2041,0
5005,0,228,42,0.1842,0
5005,1,74,15,0.2027,0
5006,0,197,13,0.066,0
5006,1,74,7,0.0946,0
5007,0,230,29,0.1261,0
5007,1,46,1,0.0217,0
5008,0,245,26,0.1061,0
5008,1,30,3,0.1,0
5009,0,235,45,0.1915,0
5009,1,52,5,0.0962,0
5010,0,281,52,0.1851,0
5010,1,65,11,0.1692,0
5011,0,183,15,0.082,0
5011,1,79,3,0.038,0
5012,0,224,37,0.1652,0
5012,1,88,10,0.1136,0
5013,0,225,54,0.24,0
5013,1,75,14,0.1867,0
5014,0,206,20,0.0971,0
5014,1,46,4,0.087,0
5015,0,265,76,0.2868,0
5015,1,91,30,0.3297,0
5016,0,258,84,0.3256,0
5016,1,78,20,0.2564,0
5017,0,278,85,0.3058,0
5017,1,77,23,0.2987,0
5018,0,326,98,0.3006,0
5018,1,106,29,0.2736,0
5019,0,163,16,0.0982,0
5019,1,55,8,0.1455,0
5020,0,210,32,0.1524,0
5020,1,47,5,0.1064,0
5022,0,203,15,0.0739,0
5022,1,50,3,0.06,0
5023,0,255,43,0.1686,0
5023,1,44,7,0.1591,0
5026,0,279,76,0.2724,0
5026,1,70,21,0.3,0
5027,0,182,21,0.1154,0
5027,1,81,5,0.0617,0
5028,0,250,75,0.3,0
5028,1,114,41,0.3596,0
5029,0,283,75,0.265,0
5029,1,72,23,0.3194,0
5031,0,194,20,0.1031,0
5031,1,54,4,0.0741,0
5032,0,240,42,0.175,0
5032,1,72,9,0.125,0
5033,0,213,18,0.0845,0
5033,1,42,3,0.0714,0
5034,0,331,95,0.287,0
5034,1,90,32,0.3556,0
5035,0,257,47,0.1829,0
5035,1,67,6,0.0896,0
5036,0,257,33,0.1284,0
5036,1,57,7,0.1228,0
5037,0,194,35,0.1804,0
5037,1,59,9,0.1525,0
5038,0,280,72,0.2571,0
5038,1,53,10,0.1887,0
5039,0,205,26,0.1268,0
5039,1,70,8,0.1143,0
5041,0,198,29,0.1465,0
5041,1,63,11,0.1746,0
5042,0,278,80,0.2878,0
5042,1,72,23,0.3194,0
5043,0,255,82,0.3216,0
5043,1,122,30,0.2459,0
5044,0,204,35,0.1716,0
5044,1,87,11,0.1264,0
5045,0,263,46,0.1749,0
5045,1,70,15,0.2143,0
5046,0,215,16,0.0744,0
5046,1,62,3,0.0484,0
5047,0,247,38,0.1538,0
5047,1,28,4,0.1429,0
5048,0,195,25,0.1282,0
5048,1,73,5,0.0685,0
5049,0,213,45,0.2113,0
5049,1,62,14,0.2258,0
5050,0,225,52,0.2311,0
5050,1,70,18,0.2571,0
5051,0,260,65,0.25,0
5051,1,80,25,0.3125,0
5052,0,105,11,0.1048,0
5052,1,29,3,0.1034,0
5053,0,236,28,0.1186,0
5053,1,37,3,0.0811,0
5054,0,199,47,0.2362,0
5054,1,82,20,0.2439,0
5055,0,220,49,0.2227,0
5055,1,121,26,0.2149,0
5056,0,27,4,0.1481,0
5056,1,7,1,0.1429,1
5057,0,199,43,0.2161,0
5057,1,79,14,0.1772,0
5058,0,307,99,0.3225,0
5058,1,79,24,0.3038,0
5059,0,9,0,0.0,1
5060,0,238,44,0.1849,0
5060,1,76,12,0.1579,0
5061,0,161,14,0.087,0
5061,1,50,1,0.02,0
5063,0,217,26,0.1198,0
5063,1,44,2,0.0455,0
5064,0,199,43,0.2161,0
5064,1,126,21,0.1667,0
5065,0,218,39,0.1789,0
5065,1,44,5,0.1136,0
5066,0,281,74,0.2633,0
5066,1,54,8,0.1481,0
5067,0,192,31,0.1615,0
5067,1,91,9,0.0989,0
5068,0,227,87,0.3833,0
5068,1,125,47,0.376,0
5069,0,208,32,0.1538,0
5069,1,43,5,0.1163,0
5070,0,200,21,0.105,0
5070,1,51,2,0.0392,0
5071,0,215,27,0.1256,0
5071,1,42,3,0.0714,0
5072,0,59,3,0.0508,0
5072,1,14,0,0.0,0
5073,0,244,37,0.1516,0
5073,1,71,10,0.1408,0
5074,0,230,25,0.1087,0
5074,1,45,4,0.0889,0
5075,0,315,68,0.2159,0
5075,1,63,12,0.1905,0
5076,0,235,43,0.183,0
5076,1,52,4,0.0769,0
5077,0,134,5,0.0373,0
5077,1,35,5,0.1429,0
5078,0,203,18,0.0887,0
5078,1,60,6,0.1,0
5079,0,219,27,0.1233,0
5079,1,54,8,0.1481,0
5081,0,209,46,0.2201,0
5081,1,97,12,0.1237,0
5082,0,265,33,0.1245,0
5082,1,64,6,0.0938,0
5083,0,188,25,0.133,0
5083,1,50,6,0.12,0
5084,0,238,68,0.2857,0
5084,1,51,16,0.3137,0
5085,0,289,39,0.1349,0
5085,1,33,2,0.0606,0
5086,0,170,26,0.1529,0
5086,1,88,10,0.1136,0
5087,0,281,77,0.274,0
5087,1,63,13,0.2063,0
5088,0,290,99,0.3414,0
5088,1,114,33,0.2895,0
5089,0,235,67,0.2851,0
5089,1,99,27,0.2727,0
5090,0,225,50,0.2222,0
5090,1,58,2,0.0345,0
5091,0,182,44,0.2418,0
5091,1,47,9,0.1915,0
5092,0,246,65,0.2642,0
5092,1,57,11,0.193,0
5093,0,238,34,0.1429,0
5093,1,66,9,0.1364,0
5095,0,227,51,0.2247,0
5095,1,49,9,0.1837,0
5096,0,276,58,0.2101,0
5096,1,73,14,0.1918,0
5098,0,214,31,0.1449,0
5098,1,79,8,0.1013,0
5100,0,205,21,0.1024,0
5100,1,24,2,0.0833,0
5101,0,167,4,0.024,0
5101,1,27,0,0.0,0
5102,0,208,25,0.1202,0
5102,1,84,14,0.1667,0
5103,0,185,14,0.0757,0
5103,1,29,1,0.0345,0
5104,0,159,43,0.2704,0
5104,1,111,28,0.2523,0
5105,0,234,22,0.094,0
5105,1,53,1,0.0189,0
5106,0,195,34,0.1744,0
5106,1,105,10,0.0952,0
5107,0,179,22,0.1229,0
5107,1,54,6,0.1111,0
5108,0,80,3,0.0375,0
5108,1,28,0,0.0,0
5109,0,269,27,0.1004,0
5109,1,54,6,0.1111,0
5110,0,254,39,0.1535,0
5110,1,48,3,0.0625,0
5111,0,211,37,0.1754,0
5111,1,49,9,0.1837,0
5112,0,265,82,0.3094,0
5112,1,101,20,0.198,0
5113,0,116,7,0.0603,0
5113,1,16,0,0.0,0
5114,0,322,69,0.2143,0
5114,1,69,9,0.1304,0
5115,0,225,47,0.2089,0
5115,1,38,6,0.1579,0
5117,0,141,15,0.1064,0
5117,1,51,5,0.098,0
5118,0,174,24,0.1379,0
5118,1,34,1,0.0294,0
5120,0,206,26,0.1262,0
5120,1,42,3,0.0714,0
5121,0,243,70,0.2881,0
5121,1,83,24,0.2892,0
5122,0,139,16,0.1151,0
5122,1,28,2,0.0714,0
5123,0,209,24,0.1148,0
5123,1,69,1,0.0145,0
5124,0,145,9,0.0621,0
5124,1,47,3,0.0638,0
5125,0,247,51,0.2065,0
5125,1,68,16,0.2353,0
5126,0,265,82,0.3094,0
5126,1,91,24,0.2637,0
5127,0,244,19,0.0779,0
5127,1,45,4,0.0889,0
5128,0,160,14,0.0875,0
5128,1,38,2,0.0526,0
5129,0,183,33,0.1803,0
5129,1,110,22,0.2,0
5130,0,286,20,0.0699,0
